,y score 0,y score 1,y pred,y test
0,0.3854385,0.6145615,1,1
1,0.42060757,0.57939243,1,1
2,0.48193008,0.5180699,1,1
3,0.61148643,0.38851357,0,0
4,0.46856374,0.53143626,1,0
5,0.7015463,0.29845372,0,0
6,0.4063638,0.5936362,1,0
7,0.49005783,0.5099422,1,0
8,0.6294657,0.37053433,0,0
9,0.57778805,0.42221195,0,1
10,0.7448652,0.25513482,0,0
11,0.59024274,0.40975726,0,0
12,0.56566715,0.43433285,0,0
13,0.6908648,0.30913523,0,0
14,0.51457345,0.48542657,0,1
15,0.442775,0.557225,1,0
16,0.72409177,0.27590826,0,0
17,0.51446015,0.48553985,0,0
18,0.5258868,0.4741132,0,1
19,0.34735733,0.65264267,1,1
20,0.3965208,0.6034792,1,1
21,0.46825284,0.53174716,1,1
22,0.59604067,0.40395933,0,0
23,0.390316,0.609684,1,1
24,0.5441787,0.4558213,0,0
25,0.6174442,0.38255578,0,0
26,0.50425375,0.49574628,0,1
27,0.6014438,0.39855617,0,0
28,0.5385406,0.46145943,0,0
29,0.5510442,0.44895574,0,0
30,0.49167955,0.50832045,1,0
31,0.6796479,0.32035208,0,0
32,0.47084963,0.52915037,1,1
33,0.3533653,0.6466347,1,0
34,0.45598269,0.5440173,1,0
35,0.4801697,0.5198303,1,1
36,0.38022542,0.6197746,1,0
37,0.5713999,0.42860004,0,1
38,0.5047221,0.49527785,0,1
39,0.6919645,0.30803546,0,0
40,0.37640697,0.62359303,1,0
41,0.30813855,0.69186145,1,1
42,0.6226522,0.37734783,0,1
43,0.3004428,0.6995572,1,1
44,0.5597031,0.44029686,0,0
45,0.53336275,0.46663725,0,1
46,0.58512104,0.41487896,0,1
47,0.38239247,0.61760753,1,1
48,0.44852245,0.55147755,1,0
49,0.5009239,0.49907616,0,0
50,0.34463847,0.65536153,1,1
51,0.43036902,0.569631,1,1
52,0.63409865,0.36590138,0,0
53,0.40423077,0.5957692,1,1
54,0.62865645,0.37134355,0,0
55,0.6617071,0.3382929,0,1
56,0.50366247,0.4963375,0,0
57,0.6046654,0.3953346,0,0
58,0.52444625,0.47555372,0,1
59,0.46439165,0.53560835,1,0
60,0.60896784,0.39103216,0,1
61,0.5678638,0.43213615,0,0
62,0.43776834,0.56223166,1,1
63,0.5315321,0.4684679,0,0
64,0.55944014,0.44055983,0,0
65,0.509816,0.490184,0,0
66,0.4562137,0.5437863,1,0
67,0.6237471,0.3762529,0,0
68,0.57678896,0.42321104,0,0
69,0.4369713,0.5630287,1,0
70,0.39530474,0.60469526,1,1
71,0.5997749,0.4002251,0,1
72,0.3179654,0.6820346,1,1
