,y score,y pred,y test
0,1.1361302214777784,1,1
1,0.05709969321323216,1,1
2,-0.2603983621644832,0,1
3,1.9715255298885102,1,1
4,2.83167292653306,1,1
5,0.5294778084070981,1,1
6,3.0610033196694673,1,1
7,-1.660672270819219,0,1
8,1.50142992008923,1,1
9,0.5478039522360665,1,1
10,1.701425122087644,1,1
11,2.2549531731463195,1,1
12,-1.831521882412385,0,0
13,3.731500453978548,1,1
14,1.510916320260208,1,1
15,1.540558998540924,1,1
16,0.25219681698524754,1,0
17,1.519236703875816,1,0
18,0.15485634165617812,1,0
19,1.2293835678602076,1,1
20,2.165023196994579,1,1
21,-1.1045231895721055,0,1
22,1.4369584819192807,1,1
23,0.8886662105013738,1,1
24,-0.5359593009938108,0,1
25,0.2821544907135842,1,1
26,0.5150049395765923,1,1
27,1.229926679637169,1,1
28,2.5775352580055313,1,1
29,-2.373851116043077,0,0
30,2.390588882724004,1,1
31,-1.0317569939130808,0,1
32,1.7500099647229637,1,1
33,0.10300331912685534,1,0
34,-0.8948647086581061,0,1
35,3.1783446967333924,1,1
36,-0.198170853626487,0,1
37,0.08608250835204645,1,1
38,-1.2470856461957704,0,1
39,2.3338370131827273,1,1
40,-5.066259306115761,0,0
41,5.144659847952937,1,1
42,0.10978137560869827,1,1
43,6.168197855290732,1,1
44,2.7474579961837837,1,1
45,-3.1388955560270158,0,0
46,0.117755788332913,1,1
47,0.8555368724184444,1,1
48,0.8274304284460503,1,1
49,3.2733255802851855,1,1
50,3.9708921736315834,1,1
51,0.730532910559456,1,0
52,1.0577486929632163,1,1
53,-2.0171846865120346,0,0
54,0.42849275127929065,1,1
55,1.9811388290371235,1,1
56,-4.472470061536114,0,0
57,0.2092264224551923,1,1
58,2.843564024121136,1,1
59,0.9965107113826708,1,1
60,2.104862306173974,1,1
61,1.7711506016009153,1,1
62,-0.07604941543567989,0,1
63,-0.8009853605320068,0,0
64,2.181844233593594,1,1
65,-1.9019933082620675,0,0
66,-0.9219284201431499,0,1
67,-1.225538024334874,0,0
68,4.833973653271087,1,1
69,-0.4763651512224385,0,0
70,-1.357874042829657,0,0
71,1.5163613561250955,1,1
72,2.586402202913302,1,1
73,-2.053789697387707,0,0
74,1.3046936492474401,1,1
75,1.7275519543011857,1,1
76,-0.7821555437974261,0,1
77,0.9531542896104028,1,0
78,2.8937293197229277,1,1
79,1.2244728711004171,1,1
80,0.2766383247025921,1,0
81,1.4924468015002503,1,1
82,2.211762866131256,1,1
83,1.4935761983417706,1,1
84,-0.7303899978696782,0,1
85,2.782565941717454,1,1
86,0.4138200024535621,1,1
87,-0.9576910418425406,0,1
88,1.6801637109137175,1,1
89,2.923398890218154,1,1
90,2.9093938348408344,1,1
91,3.142116193120427,1,1
92,2.0758595539273372,1,1
93,-1.8249258974049951,0,0
94,1.1605388486605115,1,1
95,-1.464135436647628,0,1
96,1.169183715194972,1,1
97,-0.5283776682599326,0,1
98,1.6746970096304397,1,1
99,2.9349935713788966,1,1
100,-0.6685352795059067,0,0
101,1.0380555536961111,1,1
102,1.4497407573711456,1,1
103,1.2953021643385263,1,1
104,-2.0366893150229703,0,0
105,-2.893214075353608,0,1
106,0.757459795236457,1,0
107,2.6017183450491004,1,1
108,1.9313750442776225,1,1
109,0.7132407901164228,1,1
110,-4.359207208245202,0,0
111,1.142400911540582,1,1
112,1.345880261681934,1,1
113,1.0988944674051737,1,1
