,y score 0,y score 1,y pred,y test
0,0.45257783,0.5474222,1,1
1,0.5575304,0.44246957,0,0
2,0.6027179,0.3972821,0,0
3,0.76214826,0.23785172,0,0
4,0.5418048,0.45819518,0,1
5,0.6238239,0.37617612,0,1
6,0.68544984,0.31455016,0,0
7,0.35484815,0.64515185,1,1
8,0.5540911,0.4459089,0,1
9,0.77385324,0.22614676,0,0
10,0.4665739,0.5334261,1,0
11,0.29406655,0.70593345,1,1
12,0.53644514,0.4635549,0,0
13,0.55388796,0.446112,0,0
14,0.4917575,0.5082425,1,1
15,0.46046478,0.5395352,1,1
16,0.42552483,0.57447517,1,0
17,0.4482991,0.5517009,1,1
18,0.68615437,0.31384566,0,0
19,0.5028609,0.4971391,0,1
20,0.7030809,0.2969191,0,0
21,0.73878276,0.26121727,0,0
22,0.5233874,0.47661263,0,0
23,0.5262637,0.47373632,0,0
24,0.5076321,0.49236792,0,1
25,0.5863498,0.4136502,0,0
26,0.4391306,0.5608694,1,1
27,0.43059307,0.5694069,1,0
28,0.5572835,0.44271648,0,0
29,0.38954055,0.61045945,1,0
30,0.6095172,0.39048275,0,0
31,0.4616208,0.5383792,1,0
32,0.5014313,0.4985687,0,0
33,0.57494295,0.42505708,0,0
34,0.5859733,0.41402668,0,1
35,0.6519756,0.34802443,0,0
36,0.4525023,0.5474977,1,1
37,0.6759165,0.3240835,0,0
38,0.5723001,0.4276999,0,0
39,0.6051941,0.39480588,0,0
40,0.51317364,0.48682636,0,1
41,0.5881388,0.4118612,0,1
42,0.33381695,0.66618305,1,1
43,0.7602364,0.23976362,0,0
44,0.46564645,0.53435355,1,1
45,0.54825187,0.4517481,0,0
46,0.5498554,0.4501446,0,1
47,0.26008743,0.73991257,1,0
48,0.38494873,0.61505127,1,1
49,0.40660465,0.59339535,1,1
50,0.6487081,0.35129192,0,0
51,0.66762197,0.33237803,0,1
52,0.37592494,0.62407506,1,1
53,0.57143545,0.42856452,0,1
54,0.5026891,0.49731088,0,1
55,0.5244994,0.47550058,0,0
56,0.5251057,0.47489426,0,0
57,0.5494709,0.45052907,0,0
58,0.56643224,0.43356773,0,0
59,0.3126821,0.6873179,1,1
60,0.37979698,0.620203,1,1
61,0.51384073,0.48615927,0,0
62,0.5159662,0.48403382,0,0
63,0.59165347,0.40834656,0,0
64,0.48682392,0.5131761,1,0
65,0.44193405,0.55806595,1,1
66,0.4134856,0.5865144,1,0
67,0.7212399,0.27876008,0,0
68,0.3450604,0.6549396,1,0
69,0.38116282,0.6188372,1,1
70,0.49366713,0.5063329,1,0
71,0.57930654,0.42069346,0,0
72,0.32980698,0.670193,1,0
73,0.46352488,0.5364751,1,0
74,0.6311221,0.3688779,0,1
75,0.5156889,0.48431113,0,0
76,0.48578525,0.51421475,1,1
77,0.60234046,0.3976595,0,0
78,0.3704654,0.6295346,1,1
79,0.7184783,0.28152168,0,0
80,0.49142408,0.5085759,1,0
81,0.40662473,0.59337527,1,0
82,0.52763385,0.47236615,0,0
83,0.48698527,0.51301473,1,1
84,0.28590107,0.71409893,1,1
85,0.48736674,0.51263326,1,1
86,0.64013433,0.3598657,0,1
87,0.3647297,0.6352703,1,1
88,0.38562387,0.6143761,1,1
89,0.57544327,0.42455676,0,0
90,0.47974408,0.5202559,1,0
91,0.42472124,0.57527876,1,1
92,0.4800985,0.5199015,1,0
93,0.7827492,0.21725082,0,0
94,0.4228083,0.5771917,1,1
95,0.7453834,0.25461662,0,1
96,0.60881656,0.39118344,0,0
97,0.46120304,0.53879696,1,1
98,0.43950176,0.56049824,1,0
99,0.6183726,0.38162738,0,1
100,0.44245082,0.5575492,1,0
101,0.48349082,0.5165092,1,1
102,0.60232794,0.39767203,0,0
103,0.29579288,0.7042071,1,0
104,0.5138433,0.48615673,0,0
105,0.42150944,0.57849056,1,0
106,0.5057208,0.4942792,0,1
107,0.55747473,0.44252527,0,0
108,0.7642056,0.23579444,0,0
109,0.68619215,0.31380785,0,0
110,0.52799463,0.47200537,0,1
111,0.42693615,0.57306385,1,0
112,0.5091324,0.49086764,0,1
113,0.5481957,0.45180425,0,0
114,0.36003822,0.6399618,1,0
115,0.3181225,0.6818775,1,0
116,0.32633233,0.67366767,1,1
117,0.5592065,0.44079354,0,1
118,0.6123493,0.38765073,0,0
119,0.615391,0.38460895,0,0
120,0.38560265,0.61439735,1,1
121,0.5942639,0.40573612,0,0
122,0.48734742,0.5126526,1,0
123,0.77214956,0.2278504,0,0
124,0.5005997,0.49940032,0,0
125,0.4584306,0.5415694,1,0
126,0.45063585,0.54936415,1,0
127,0.528195,0.471805,0,1
128,0.45036763,0.5496324,1,1
129,0.59394634,0.4060537,0,0
130,0.4845689,0.5154311,1,1
131,0.49523848,0.5047615,1,1
132,0.5536957,0.44630435,0,0
133,0.4747892,0.5252108,1,1
134,0.612672,0.38732806,0,0
135,0.50318515,0.49681488,0,1
136,0.6881578,0.3118422,0,0
137,0.63324344,0.36675653,0,1
138,0.45638257,0.5436174,1,0
139,0.52159685,0.47840315,0,0
140,0.65856737,0.34143263,0,1
141,0.64383864,0.35616133,0,1
142,0.7115694,0.2884306,0,0
143,0.2936443,0.7063557,1,0
144,0.3650385,0.6349615,1,1
145,0.6042478,0.39575222,0,1
146,0.46871305,0.53128695,1,0
147,0.48654872,0.5134513,1,0
148,0.31079817,0.68920183,1,1
149,0.42327994,0.57672006,1,1
150,0.65252364,0.3474764,0,0
151,0.719146,0.28085396,0,0
152,0.37390494,0.62609506,1,0
153,0.39040548,0.6095945,1,1
154,0.74357754,0.25642246,0,0
155,0.50786805,0.49213198,0,0
156,0.64102656,0.35897344,0,0
157,0.41140568,0.5885943,1,1
158,0.7922387,0.2077613,0,0
159,0.37845016,0.62154984,1,0
160,0.6079037,0.3920963,0,0
161,0.555037,0.444963,0,0
162,0.46865273,0.5313473,1,0
163,0.4690618,0.5309382,1,0
164,0.7632612,0.23673879,0,0
165,0.6117307,0.3882693,0,1
166,0.35041237,0.64958763,1,0
167,0.47291923,0.5270808,1,1
168,0.5617066,0.4382934,0,0
169,0.50053823,0.49946174,0,1
170,0.40913045,0.59086955,1,1
171,0.63200176,0.36799824,0,0
172,0.34631968,0.6536803,1,1
173,0.31636655,0.68363345,1,1
174,0.3304934,0.6695066,1,1
175,0.5677507,0.43224928,0,0
176,0.40452904,0.59547096,1,0
177,0.6804495,0.31955054,0,0
178,0.44015783,0.55984217,1,1
179,0.6094772,0.39052278,0,1
180,0.4983598,0.5016402,1,0
181,0.55036396,0.44963604,0,0
182,0.56330335,0.43669668,0,0
183,0.47102922,0.5289708,1,0
184,0.46323758,0.5367624,1,0
185,0.5910352,0.4089648,0,0
186,0.40399295,0.59600705,1,1
187,0.54486525,0.45513472,0,0
188,0.4828589,0.5171411,1,1
189,0.6386373,0.36136273,0,0
190,0.6136681,0.38633192,0,0
191,0.6613548,0.33864522,0,0
192,0.4351496,0.5648504,1,0
193,0.4974628,0.5025372,1,0
194,0.5194988,0.48050117,0,0
195,0.35573792,0.6442621,1,0
196,0.69338393,0.30661604,0,0
197,0.38223106,0.61776894,1,1
198,0.31878036,0.68121964,1,0
199,0.4038639,0.5961361,1,1
200,0.57334644,0.42665356,0,0
201,0.37330455,0.62669545,1,1
202,0.37378025,0.62621975,1,1
203,0.62763405,0.37236595,0,1
204,0.5410652,0.45893478,0,0
205,0.53122795,0.46877202,0,0
206,0.25332606,0.74667394,1,0
207,0.33088297,0.66911703,1,1
208,0.5583979,0.44160208,0,0
209,0.5519146,0.44808543,0,1
210,0.46037018,0.5396298,1,1
211,0.6472944,0.3527056,0,0
212,0.39484143,0.60515857,1,0
213,0.5701711,0.4298289,0,0
214,0.31985325,0.68014675,1,0
215,0.61716914,0.38283083,0,0
216,0.7174896,0.2825104,0,0
217,0.47709394,0.52290606,1,0
218,0.3298729,0.6701271,1,0
219,0.6217371,0.3782629,0,0
220,0.37227136,0.62772864,1,1
221,0.47244102,0.527559,1,1
222,0.6735397,0.3264603,0,0
223,0.41516823,0.5848318,1,1
224,0.59495604,0.40504396,0,1
225,0.4803537,0.5196463,1,1
226,0.46639675,0.53360325,1,1
227,0.5392152,0.46078482,0,1
228,0.366534,0.633466,1,1
229,0.39260072,0.6073993,1,1
230,0.6809798,0.3190202,0,0
231,0.5342537,0.46574625,0,0
232,0.540928,0.459072,0,0
233,0.36294854,0.63705146,1,0
234,0.4635629,0.5364371,1,0
235,0.3987481,0.6012519,1,0
236,0.40086132,0.5991387,1,1
237,0.41112882,0.5888712,1,1
238,0.74018145,0.25981858,0,0
239,0.40842134,0.59157866,1,0
240,0.45159334,0.54840666,1,0
241,0.7059194,0.29408062,0,0
242,0.5677131,0.43228692,0,1
243,0.612607,0.38739297,0,0
244,0.39122576,0.60877424,1,1
245,0.5302004,0.46979958,0,0
246,0.41581845,0.58418155,1,1
247,0.50250924,0.4974908,0,0
248,0.45291746,0.54708254,1,1
249,0.42217135,0.57782865,1,1
250,0.3730877,0.6269123,1,1
251,0.27337068,0.7266293,1,1
252,0.56911486,0.43088514,0,0
253,0.5038465,0.4961535,0,0
254,0.51090485,0.48909515,0,1
255,0.5489992,0.4510008,0,0
256,0.37825012,0.6217499,1,1
257,0.49698812,0.5030119,1,1
258,0.63855755,0.36144245,0,0
259,0.34262228,0.6573777,1,1
260,0.6943954,0.30560455,0,0
261,0.27805924,0.72194076,1,1
262,0.43586785,0.56413215,1,0
263,0.37782687,0.62217313,1,1
264,0.49304605,0.50695395,1,1
265,0.38092571,0.6190743,1,0
266,0.61018175,0.38981825,0,0
267,0.41802275,0.58197725,1,0
268,0.41791636,0.58208364,1,1
269,0.543488,0.45651194,0,1
270,0.57299745,0.42700258,0,0
271,0.43773055,0.56226945,1,0
272,0.4378299,0.5621701,1,0
273,0.45720232,0.5427977,1,0
274,0.4431491,0.5568509,1,0
275,0.66549647,0.33450356,0,0
276,0.75587815,0.24412183,0,0
277,0.46420944,0.53579056,1,0
278,0.6154176,0.3845824,0,0
279,0.7366012,0.26339883,0,0
280,0.28220522,0.7177948,1,0
281,0.6638435,0.3361565,0,0
282,0.5976783,0.40232167,0,1
283,0.7077352,0.29226482,0,1
284,0.39944696,0.60055304,1,1
285,0.59248114,0.40751886,0,1
286,0.6905619,0.30943814,0,0
287,0.30802512,0.6919749,1,0
288,0.25458527,0.74541473,1,0
289,0.5706657,0.4293343,0,0
290,0.60575306,0.39424694,0,0
291,0.75081575,0.24918424,0,0
292,0.45706117,0.5429388,1,1
293,0.7474768,0.25252318,0,0
294,0.42114866,0.57885134,1,0
295,0.6423371,0.3576629,0,1
296,0.72472894,0.27527103,0,0
297,0.57025886,0.42974114,0,0
298,0.24034125,0.75965875,1,0
299,0.6354085,0.3645915,0,0
300,0.52786124,0.4721388,0,1
301,0.39900684,0.60099316,1,1
302,0.5833887,0.41661134,0,0
303,0.32645655,0.67354345,1,1
304,0.571733,0.428267,0,0
305,0.4469571,0.5530429,1,0
306,0.47369903,0.52630097,1,1
307,0.3040589,0.6959411,1,0
308,0.4980713,0.5019287,1,1
309,0.4434724,0.5565276,1,0
310,0.62557435,0.37442565,0,1
311,0.57353866,0.4264613,0,1
312,0.6287527,0.37124732,0,0
313,0.29004455,0.70995545,1,1
314,0.42295265,0.57704735,1,1
315,0.57751644,0.42248353,0,0
316,0.44645244,0.55354756,1,0
317,0.56760496,0.43239504,0,0
318,0.5008861,0.4991139,0,0
319,0.504161,0.495839,0,0
320,0.51741886,0.48258117,0,1
321,0.60730046,0.39269954,0,0
322,0.5704949,0.42950514,0,0
323,0.6062282,0.39377183,0,0
324,0.6495904,0.3504096,0,0
325,0.2852239,0.7147761,1,1
326,0.6900925,0.3099075,0,1
327,0.3998186,0.6001814,1,0
328,0.4263386,0.5736614,1,1
329,0.43288797,0.567112,1,0
330,0.45877558,0.5412244,1,1
331,0.4752686,0.5247314,1,0
332,0.46691805,0.53308195,1,1
333,0.39010227,0.60989773,1,0
334,0.37636298,0.623637,1,1
335,0.7269637,0.2730363,0,0
336,0.41035777,0.5896422,1,1
337,0.49058652,0.5094135,1,0
338,0.59576863,0.40423137,0,0
339,0.39278126,0.60721874,1,1
340,0.5360352,0.4639648,0,1
341,0.3465008,0.6534992,1,0
342,0.6011975,0.3988025,0,1
343,0.6523159,0.3476841,0,0
344,0.48664725,0.51335275,1,0
345,0.6053672,0.3946328,0,0
346,0.33503628,0.6649637,1,1
347,0.5707309,0.42926908,0,0
348,0.32363737,0.67636263,1,1
349,0.5860567,0.41394332,0,1
350,0.5770464,0.4229536,0,1
351,0.5139774,0.4860226,0,0
352,0.48558354,0.51441646,1,1
353,0.32805586,0.67194414,1,0
354,0.3309191,0.6690809,1,0
355,0.47051328,0.5294867,1,1
356,0.37873518,0.6212648,1,1
357,0.47906244,0.52093756,1,0
358,0.48854482,0.5114552,1,1
359,0.5229642,0.47703582,0,1
360,0.34919292,0.6508071,1,1
361,0.55115473,0.44884524,0,0
362,0.48088205,0.51911795,1,1
363,0.33224756,0.66775244,1,0
364,0.3089131,0.6910869,1,1
365,0.47963703,0.520363,1,0
366,0.7171485,0.28285152,0,0
367,0.5858212,0.4141788,0,0
368,0.56962705,0.43037298,0,0
369,0.4483732,0.5516268,1,0
370,0.38228565,0.61771435,1,0
371,0.33675832,0.6632417,1,0
372,0.49720877,0.5027912,1,1
373,0.38017076,0.61982924,1,1
374,0.37454438,0.6254556,1,1
375,0.42833793,0.57166207,1,1
376,0.66878945,0.33121055,0,0
377,0.39396822,0.6060318,1,1
378,0.51012695,0.48987308,0,0
379,0.535414,0.46458602,0,0
380,0.40357912,0.5964209,1,0
381,0.47607154,0.52392846,1,1
382,0.40254575,0.59745425,1,1
383,0.45480615,0.54519385,1,0
384,0.38103247,0.61896753,1,0
385,0.6383072,0.36169282,0,0
386,0.4501295,0.5498705,1,1
387,0.4332409,0.5667591,1,0
388,0.4651292,0.5348708,1,0
389,0.45625997,0.54374003,1,0
390,0.48767143,0.51232857,1,0
391,0.5665308,0.4334692,0,0
392,0.53358686,0.46641314,0,1
393,0.43257016,0.56742984,1,0
394,0.5907674,0.40923262,0,0
395,0.6708511,0.32914886,0,0
396,0.4917645,0.5082355,1,0
397,0.40030694,0.59969306,1,0
398,0.5434141,0.4565859,0,0
399,0.65395904,0.34604096,0,0
400,0.44298154,0.55701846,1,1
401,0.55884707,0.44115296,0,1
402,0.4596877,0.5403123,1,0
403,0.6418352,0.35816476,0,0
404,0.6532038,0.3467962,0,0
405,0.46658128,0.5334187,1,0
406,0.5236812,0.47631878,0,0
407,0.44924402,0.550756,1,0
408,0.42875028,0.5712497,1,0
409,0.57859623,0.42140374,0,0
410,0.55880415,0.44119588,0,0
411,0.48377198,0.516228,1,0
412,0.53720886,0.46279114,0,0
413,0.546677,0.453323,0,1
414,0.33453953,0.66546047,1,1
415,0.39942783,0.60057217,1,0
416,0.69474816,0.30525187,0,0
417,0.40118515,0.59881485,1,0
418,0.464481,0.535519,1,1
419,0.53867567,0.46132436,0,0
420,0.44659448,0.5534055,1,1
421,0.64305985,0.35694015,0,0
422,0.44859076,0.55140924,1,1
423,0.674258,0.32574198,0,0
424,0.33317554,0.66682446,1,1
425,0.36925662,0.6307434,1,1
426,0.527192,0.47280797,0,0
427,0.5819384,0.41806158,0,1
428,0.3823231,0.6176769,1,1
429,0.5424393,0.45756072,0,0
