,y score 0,y score 1,y pred,y test
0,0.42966485,0.57033515,1,0
1,0.41101414,0.58898586,1,0
2,0.49863487,0.5013651,1,0
3,0.4804572,0.5195428,1,1
4,0.33676594,0.66323406,1,0
5,0.30877984,0.69122016,1,1
6,0.3534376,0.6465624,1,1
7,0.45896894,0.54103106,1,1
8,0.5957676,0.40423238,0,1
9,0.6039516,0.39604846,0,0
10,0.4273284,0.5726716,1,1
11,0.4276607,0.5723393,1,0
12,0.4891531,0.5108469,1,0
13,0.4227382,0.5772618,1,1
14,0.63162684,0.36837316,0,0
15,0.40029323,0.59970677,1,0
16,0.35347962,0.6465204,1,1
17,0.64060986,0.35939017,0,1
18,0.37263304,0.62736696,1,1
19,0.5566822,0.44331777,0,1
20,0.4775964,0.5224036,1,1
21,0.48959857,0.5104014,1,0
22,0.42373103,0.576269,1,1
23,0.49522543,0.5047746,1,0
24,0.37653607,0.6234639,1,0
25,0.5974314,0.40256858,0,1
26,0.5565284,0.4434716,0,0
27,0.49226272,0.5077373,1,0
28,0.35922456,0.64077544,1,1
29,0.27247196,0.72752804,1,1
30,0.75574243,0.24425757,0,0
31,0.38923097,0.61076903,1,0
32,0.44669533,0.5533047,1,1
33,0.6055884,0.39441162,0,0
34,0.5378667,0.46213326,0,1
35,0.5687877,0.43121234,0,0
36,0.49605048,0.5039495,1,1
37,0.45766848,0.5423315,1,0
38,0.6484226,0.35157743,0,0
39,0.36521357,0.6347864,1,1
40,0.48469907,0.5153009,1,1
41,0.4969012,0.5030988,1,1
42,0.42755735,0.57244265,1,1
43,0.3838141,0.6161859,1,0
44,0.6302092,0.36979076,0,0
45,0.46063262,0.5393674,1,0
46,0.4914282,0.5085718,1,1
47,0.45637047,0.5436295,1,0
48,0.42462218,0.5753778,1,1
49,0.37319487,0.6268051,1,0
50,0.5690877,0.43091232,0,1
51,0.45568097,0.54431903,1,1
52,0.5259658,0.47403416,0,0
53,0.6140575,0.38594252,0,0
54,0.609869,0.39013103,0,0
55,0.79040855,0.20959146,0,0
56,0.5765182,0.42348182,0,0
57,0.55838585,0.44161412,0,0
58,0.5441543,0.45584568,0,0
59,0.39565945,0.60434055,1,1
60,0.49532562,0.5046744,1,0
61,0.4407549,0.5592451,1,1
62,0.43107748,0.5689225,1,0
63,0.33187985,0.66812015,1,0
64,0.53895044,0.46104953,0,0
65,0.6306051,0.36939487,0,0
66,0.575332,0.424668,0,0
67,0.4676153,0.5323847,1,0
68,0.543029,0.456971,0,1
69,0.42798275,0.57201725,1,0
70,0.53692025,0.46307975,0,0
71,0.43960327,0.56039673,1,0
72,0.2992444,0.7007556,1,1
73,0.32166535,0.67833465,1,1
74,0.24165791,0.7583421,1,0
75,0.46106124,0.53893876,1,0
76,0.38877612,0.6112239,1,1
77,0.4434601,0.5565399,1,1
78,0.59660417,0.40339583,0,1
79,0.5253981,0.47460192,0,0
80,0.26679724,0.73320276,1,1
81,0.6289853,0.37101468,0,0
82,0.44655925,0.55344075,1,0
83,0.57498103,0.42501897,0,0
84,0.44058514,0.55941486,1,0
85,0.43475568,0.5652443,1,0
86,0.6048442,0.39515582,0,1
87,0.6240643,0.37593567,0,0
88,0.5532232,0.4467768,0,0
89,0.600237,0.39976302,0,0
90,0.6644573,0.33554265,0,0
91,0.48120826,0.51879174,1,0
92,0.38597256,0.61402744,1,0
93,0.6057255,0.39427444,0,0
94,0.6062353,0.39376467,0,0
95,0.61437565,0.38562435,0,1
96,0.34136605,0.65863395,1,0
97,0.65370214,0.3462979,0,0
98,0.47254878,0.5274512,1,0
99,0.39894736,0.60105264,1,0
100,0.27736765,0.72263235,1,0
101,0.6044071,0.39559293,0,0
102,0.49773645,0.50226355,1,0
103,0.5877186,0.41228136,0,0
104,0.51921403,0.480786,0,1
105,0.4959523,0.5040477,1,1
106,0.46831095,0.53168905,1,1
107,0.4896186,0.5103814,1,1
108,0.6925585,0.30744147,0,0
109,0.59077024,0.4092298,0,0
110,0.4287333,0.5712667,1,1
111,0.619559,0.380441,0,0
112,0.6643459,0.33565408,0,0
113,0.5701238,0.4298762,0,1
114,0.60499424,0.39500576,0,0
115,0.59463465,0.40536532,0,0
116,0.40522265,0.59477735,1,1
117,0.31776297,0.682237,1,0
118,0.6356236,0.3643764,0,0
119,0.44800472,0.5519953,1,0
120,0.42588574,0.57411426,1,1
121,0.47762465,0.52237535,1,0
122,0.43151283,0.56848717,1,0
