,Taxonomy level_five,Taxonomy level_four,Taxonomy level_six,taxonomy group_mean,taxonomy group_pca_anna,taxonomy group_sum,Dim Red_ICA,Dim Red_None,Dim Red_PCA,normalization_logNo,normalization_logboth,normalization_logcol,normalization_logrow,normalization_relativeNo,normalization_relativez_after_relative
0,0.025390625,-0.060546875,0.03515625,0.00341796875,0.0205078125,-0.02392578125,-0.015625,0.03515625,-0.01953125,0.0399169921875,-0.05633544921875,-0.02508544921875,0.04937744140625,-0.0733642578125,0.0655517578125
1,0.0003662109375,-0.0230712890625,0.02264404296875,-0.00506591796875,-0.0044097900390625,0.0095062255859375,-0.0128631591796875,0.017852783203125,-0.0050048828125,0.0877685546875,0.0120849609375,-0.01519775390625,0.0447998046875,-0.0400390625,-0.089599609375
2,0.00390625,-0.02734375,0.025390625,-0.001953125,0.003173828125,-0.001220703125,-0.0146484375,0.0302734375,-0.0146484375,0.02386474609375,0.043487548828125,0.022003173828125,0.03607177734375,-0.1019287109375,-0.02337646484375
3,-0.0048828125,0.01171875,-0.005859375,-0.0107421875,0.022216796875,-0.01220703125,-0.001953125,0.0,0.001953125,0.032501220703125,-0.013916015625,-0.02301025390625,0.044677734375,-0.00225830078125,-0.0380859375
4,-0.01953125,-0.00390625,0.0234375,-0.0048828125,-0.0048828125,0.009765625,-0.015625,0.0234375,-0.0078125,0.0296630859375,0.0338134765625,0.028564453125,0.0087890625,-0.153564453125,0.052734375
5,-0.013671875,-0.017578125,0.029296875,-0.01318359375,0.0458984375,-0.03173828125,-0.033203125,0.07421875,-0.0400390625,0.02777099609375,0.01446533203125,0.0191650390625,0.01715087890625,-0.07421875,-0.0045166015625
