ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
DB4.255,-2.7401433817243577,-0.7543824152049381,1.1516122364577164,-0.980796722106594,0.33085453230457545,0.5691657854446931,-2.098908956591019,-1.152480802407224,0.5373205954484349,-2.119594347714285,1.2229056492023163,1.2466445444681826,-0.40864643798663863,-1.0700625736123024,-0.7355452086993011,0.33058074276059685,0.21139056548410198,0.48314992345019514
DB3.265,-4.106780988134671,-3.363741135003286,3.414754533712047,-1.7331379676222824,-0.7431553885381582,0.24286167945034917,0.9682401627070603,-0.3703820128076351,0.43060503779890197,1.407643884429905,-3.26604890568381,0.5817757713980567,0.5316500446891158,-1.9635733797743042,0.44314234195694363,1.8578513747152487,-0.04635670462259391,-0.36888490789771605
DB2.147,4.042018615765858,1.2097911700264588,-1.0487012207006552,-0.7357607195241661,2.5070979957638246,-1.483586366595734,0.4903920767531794,-2.130813177454026,0.6232295228221776,-0.5204875487365537,0.038570708018131464,2.0615114150694853,0.914415129729301,-0.3822340091126315,-2.340043163746207,-0.6038853858786838,0.2477253388208292,0.8145212647503393
DB4.252,0.8455691909072834,1.113467810894828,2.162701245028772,-0.29401533036660854,-0.20266120614387514,-1.1556287394836848,-1.1867952041235892,-0.48538973508355115,-0.13723390604745608,-0.18644763626745786,0.8876202738601199,0.8786438107926916,0.9225623763862897,-0.5728487667440089,-0.26850695641483174,-0.9532242411170982,0.2436172415049343,-0.8687633944248262
DB2.126,-0.7783817234813694,2.559696297100663,2.4746920767817775,-1.67302986208801,-1.2172537650394444,0.21047717311868067,-0.08023749954848905,-0.6514742439976816,-0.7064916410616114,-2.0706751486752135,0.9810590545191477,-0.8539696986340649,-1.4584512613184741,0.7684002924572856,-1.3717420914840823,0.053833422156122586,-0.168110174801621,1.0259190165429803
DB3.269,-8.862602859025706,0.7033655781010311,0.49577576895997905,-1.1497840936416606,0.00978341351459267,-0.05585126237296153,1.8959124663531943,-0.6795951885633614,-0.6874446827048944,1.745189237055752,-0.9406066577898005,-1.1266205158210376,0.5682611857036985,-0.4958795959294709,1.7632192983154915,1.339032697206958,-1.0496517313446756,-0.4010610280643006
DB2.092,1.9995600820118256,2.1474254780681896,-1.4748148023216698,-0.09184373888574733,2.883306160001645,-2.283596565303728,-0.04554504804733052,-0.9846329412284487,0.9289104226132374,-1.2541859997639062,0.22703792942957646,1.5691156163359687,-0.1170867605286337,1.4967782029199674,-1.384253557547567,-0.950290274078683,-0.011999418344202682,1.0372083651921649
DB2.136,-0.3143647612901105,3.6151057808538845,0.37359991716920654,3.553996645056173,3.5824444609767916,-1.5547660502242484,-0.7048042570349247,1.5158350006796701,-2.783881468903756,2.288439284552239,0.6926727082635052,1.4407187185817116,-0.0912614576963993,-2.1510266759781453,1.3087807153144488,-1.2915905780543064,-2.475654472557231,0.6945546945881373
DB3.005,-0.48791998470607506,1.5426912692846495,-2.5961813488225416,-1.0394913219784796,-0.7659208615616844,1.8081462263271104,-0.11200229907537253,-3.039581942166648,0.70111243769614,0.023861342248344335,1.1545571053329582,-1.5689350023345732,-3.592690031419465,0.06706202470620075,2.5447129495295613,1.0207563534137467,-0.589538513212226,0.13344269453396207
DB2.123,-0.23555285546347263,-5.378790290728857,-1.258293041791748,3.6551271315168847,0.16189403318433557,2.5668790986306544,0.6098040163958418,-1.349368743881134,0.02730108484443325,-0.29852930892991925,1.2562830118590773,-2.548456703667302,0.6283277565189042,-1.9696107024252194,-0.6834171479594803,1.0340731309376423,1.34362036103371,0.05278293719498511
DB3.015,-3.5104265318892542,1.5689986377165084,2.1402909578798752,-0.483901572340546,0.3219137927088401,0.7523745382374084,-0.040684039361986175,-0.23399794069466553,0.3340860892597903,-1.6665313395982253,1.0855922411251806,-1.092485840120642,-2.0169559563628012,1.6116583146694479,-0.7822598589405703,0.17179018066112592,0.9491427131676078,0.09790096046111088
DB4.250,1.1308133327004906,-0.5029530041292901,-0.8322713641906341,-1.928885335389031,0.7350714661055017,-1.7365711371697812,-1.4971960789135084,1.3904401259388328,-1.84509338467135,-0.02732634214384298,0.46003809001842133,-0.8150435286399375,-0.4811837245157628,-0.2578481485695835,-1.3295797950639976,1.6273089647718766,-0.6746469299502296,-0.1679293635394689
DB2.090,3.932090642168457,1.7342016284159687,2.1156182105202546,-1.0443510922895234,2.9569957307346435,-3.5006906163522764,0.9681259109243033,-0.09404495111235403,1.2451540386439528,0.3024109229037043,0.48494796469213813,-1.4080363148187804,2.9549867889076804,2.3991037955696424,0.27343899129269994,0.4772979484965828,-0.024271992646912526,-0.2310454169331127
DB2.083,2.3163925896329935,-0.36437933272906126,2.614289399191649,-1.4756447443055674,-2.8362125891952834,2.108589507327424,2.475845648376789,-0.9634834184642045,-2.6442666126751027,0.42408550163785924,0.100660286931207,0.9453425507492315,1.0971726932541888,-2.3553587710482686,-0.25765611952641904,-0.06051943315489404,0.18540327608118298,1.9236750936796556
DB2.076,1.7045963035031018,-0.6889853977427324,-1.2264821030311028,-2.3138874609791413,0.3777351235458367,-0.7267701362861176,1.0106631287090577,2.2622696153111255,-0.15916749140029732,-2.03164573889418,0.1881693665808212,-2.8338914991267914,1.8598711609029237,-2.6482137279888756,2.598037488040833,-1.141189094820691,-1.4214321204147815,0.8648262884189949
DB3.010,-0.3120594876539521,0.5692579796357183,1.1809762269643471,-0.666692062863566,1.5501582078953586,1.6284392818676965,-1.466832420717119,-0.641457877721581,1.3210299730062989,-1.2099861933610165,0.48604196304145286,2.450511846677881,0.9224948779398783,-1.0492907834289056,1.0213295065277037,-1.2835647831819792,1.7253304978667048,1.2279131728111161
DB4.249,0.5791110483258229,-0.16526719971810896,-2.0383556370016436,0.31500096210158435,1.0618473222658515,-0.966777858024653,-0.6320079948199959,-0.9964765306661638,-0.01384180768458306,-1.2526745985088437,0.4555884141656452,-0.5097856134695978,-1.1937856171163732,1.099348082321815,0.7586336150983469,1.3085281506730189,-0.6131184565243006,1.4394028963445664
DB4.258,3.0267525199775327,2.0398500947196943,2.0690322232614804,-1.804542529044719,-1.0434900579270496,-0.13099195119708174,0.4712585120929566,-0.9189379716074617,-3.136725583527896,-1.118488608575281,-0.5401314696956867,2.631553095980533,-1.8230607618878356,1.1072740798668546,-0.2920277631141156,0.29320649394903886,-0.9623884115888861,-0.484038738813818
