,Taxonomy level_five,Taxonomy level_four,Taxonomy level_six,taxonomy group_mean,taxonomy group_pca_anna,taxonomy group_sum,Dim Red_ICA,Dim Red_None,Dim Red_PCA,normalization_logNo,normalization_logboth,normalization_logcol,normalization_logrow,normalization_relativeNo,normalization_relativez_after_relative
0,0.017578125,-0.046875,0.03125,0.0029296875,0.03369140625,-0.03564453125,-0.005859375,0.01953125,-0.015625,0.0390625,-0.083251953125,-0.0452880859375,0.0576171875,-0.0362548828125,0.06829833984375
1,-0.001953125,-0.021484375,0.02734375,-0.017578125,0.0078125,0.01025390625,0.00146484375,-0.01025390625,0.0087890625,0.056640625,0.02734375,0.03515625,0.0234375,-0.06640625,-0.072265625
2,0.0048828125,-0.037353515625,0.032470703125,-0.0059814453125,0.01593017578125,-0.009765625,-0.02490234375,0.0458984375,-0.021240234375,0.0174407958984375,0.04717254638671875,0.01934814453125,0.0222930908203125,-0.10405731201171875,-0.00225067138671875
3,-0.009765625,0.0120849609375,-0.001953125,-0.009979248046875,0.01458740234375,-0.004638671875,0.00115966796875,-0.00390625,0.00262451171875,0.041843414306640625,-0.018077850341796875,-0.0197601318359375,0.033130645751953125,0.006298065185546875,-0.04343414306640625
4,-0.02734375,-0.00390625,0.0234375,0.0,-0.0029296875,0.0029296875,-0.01953125,0.04296875,-0.015625,0.0244140625,0.0321044921875,0.0302734375,-0.0013427734375,-0.14990234375,0.064697265625
5,-0.0078125,-0.029296875,0.037109375,-0.01171875,0.06298828125,-0.05078125,-0.0126953125,0.0341796875,-0.0205078125,0.01788330078125,0.01605224609375,0.0068359375,0.0145263671875,-0.04876708984375,-0.00640869140625
