,y score,y pred,y test
0,-4.596281036046197,0,0
1,-0.32796762281724523,0,1
2,0.7746813353304656,1,1
3,-0.6084218566826298,0,1
4,2.4549991326301877,1,1
5,4.647787818816947,1,1
6,3.6116382235076214,1,1
7,0.6819332423436986,1,1
8,2.9942959697335807,1,1
9,2.796918456547142,1,1
10,3.0024192272566195,1,0
11,3.1396178440417186,1,1
12,0.736795444108689,1,1
13,3.8484079619737583,1,1
14,0.9929745097079017,1,1
15,1.0611650517802313,1,1
16,3.4699639539175093,1,1
17,2.0699521190853245,1,0
18,-3.6745101144580206,0,0
19,1.9659496616740266,1,0
20,-3.276963655948852,0,0
21,-1.6763192284916972,0,1
22,3.282110472041391,1,1
23,1.4557587935519318,1,1
24,-3.022396409623174,0,1
25,-0.1918431921445649,0,1
26,0.5346887319977991,1,1
27,0.8654563956596444,1,0
28,-2.3577719154741645,0,1
29,-0.7567980042505174,0,1
30,3.330837814647462,1,0
31,2.511459065136374,1,1
32,2.334737261231008,1,1
33,1.8817448681264846,1,1
34,0.8640024413133556,1,1
35,2.601867995451708,1,1
36,0.390420092671216,1,1
37,0.02196457421167497,1,0
38,-2.2536001709369105,0,1
39,4.521991419086372,1,1
40,0.6044846385888245,1,1
41,-3.7669618935625424,0,1
42,1.2060423608953765,1,1
43,4.1388303070751915,1,1
44,3.804131077591488,1,1
45,-2.118029977938922,0,0
46,0.37574750491562514,1,1
47,4.8163779863379075,1,1
48,0.10600357118336023,1,1
49,-0.05980232562463539,0,1
50,0.5114424044040884,1,1
51,0.47751474635232216,1,1
52,-0.04985993861747784,0,1
53,-0.3741827984095967,0,1
54,0.1425713873822001,1,0
55,2.659960124576979,1,1
56,-0.27831865236168096,0,0
57,-0.5977665882656897,0,0
58,0.20959256809765203,1,1
59,-1.1948262060981947,0,1
60,0.7305001041921073,1,1
61,2.610827225746836,1,1
62,2.3948848952139103,1,1
63,-1.3604415323909038,0,0
64,-0.5882783405970244,0,1
65,3.035371222710457,1,0
66,3.0643965922757177,1,1
67,0.9815109755789322,1,1
68,4.015786433707878,1,1
69,0.8015794901692075,1,1
70,-0.007933856383213866,0,1
71,1.4171147338809547,1,1
72,-0.5615893148480595,0,1
73,3.6684923060891395,1,1
74,3.0825387285624872,1,1
75,0.6046260525916309,1,1
76,2.8211492548369295,1,1
77,-0.677928094900561,0,1
78,-0.6703786938789549,0,1
79,1.8816499278830647,1,1
80,-1.3416630460503243,0,0
81,1.191125115729666,1,1
82,1.7839157369390264,1,1
83,0.9220982960644519,1,1
84,2.756776384457045,1,1
85,0.4286932546900075,1,1
86,-4.377817630499702,0,1
87,1.1734210562834064,1,1
88,-1.9411961772922937,0,1
89,2.1311893038890064,1,1
90,0.8236961645678107,1,1
91,0.8955053223474365,1,1
92,2.9636351193064927,1,1
93,3.377200802385052,1,1
94,1.8076991192513574,1,1
95,-1.298364362235769,0,1
96,0.9765948547908934,1,1
97,1.1304831444702372,1,0
98,0.5248069162101288,1,0
99,-3.8767724108822206,0,0
100,1.903259364379484,1,1
101,0.6536571165168439,1,1
102,-2.8953477342224216,0,0
103,2.3239230184588466,1,1
104,0.9888794238907408,1,1
105,0.2669859100540648,1,1
106,0.7641511715944957,1,0
107,-2.5797973195669313,0,0
108,-1.2282716837664325,0,0
109,0.8109139383012021,1,1
110,4.110471524232072,1,1
111,0.6307669675131151,1,1
112,-1.383103381827094,0,0
113,-1.477607752326729,0,0
114,3.721246660678209,1,1
115,0.39124366823198353,1,1
116,1.3676214391175985,1,1
117,3.920774766523706,1,1
118,-1.9913335520881934,0,0
119,1.4739624182116553,1,1
120,2.3342163206635145,1,1
121,3.3194427913991116,1,1
122,-3.3246859329644427,0,0
123,-0.12937371557264088,0,0
124,1.3232195435880807,1,1
125,2.3058568224619616,1,0
126,4.462308855539547,1,1
127,3.7969431514339216,1,1
128,3.4503342697576467,1,1
129,5.051314066592781,1,1
130,2.409552125734805,1,1
131,1.0977136078286516,1,1
132,4.237286894910127,1,1
133,-0.750355372972948,0,0
134,2.0903474348629483,1,1
135,3.4990803719811505,1,0
136,1.539008852564208,1,1
137,-0.08546141961160503,0,1
138,3.9311032991791275,1,1
139,5.102557790829593,1,1
140,-2.4851875496307945,0,0
141,4.3740672979111395,1,1
142,-3.3954141629869388,0,1
143,1.3276183562052633,1,0
144,3.8809779583707917,1,0
145,0.9040420325818981,1,1
146,-5.352701003922178,0,1
147,4.505608137440092,1,1
148,-5.21649469133304,0,0
149,3.463930785354975,1,1
150,2.657033490947057,1,1
151,2.9669887207915475,1,1
152,-1.1449698754419875,0,1
153,0.8481452480232714,1,1
