X,y
[ 5.06957466 -0.5004282 1.69611036 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 0.54721305 -0.5004282 -0.5004282 0.41830231 -0.5004282 -0.5004282 -0.5004282 -0.5004282 2.88659341 1.21198473 -0.5004282 -0.37538011 0.0939078 2.23780628 2.1596442 -0.5004282 2.59609752 -0.5004282 -0.5004282 -0.5004282 -0.5004282 0.92713926 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 0.04032317 -0.5004282 2.18445392 -0.5004282 1.15969816 -0.3391097 -0.5004282 -0.5004282 -0.5004282 -0.5004282 1.2296851 -0.5004282 1.8515425 1.32624215 -0.5004282 -0.35954729 0.74631521 -0.5004282 0.7258175 -0.5004282 -0.06949277 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.35834766 -0.30036889 -0.5004282 -0.5004282 -0.5004282 0.54721305 1.30189048 -0.5004282 -0.5004282 -0.5004282 0.241592 0.08526425 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.28702778 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 -0.5004282 2.33183979 -0.5004282 ];[ 3.80548784 -0.41219145 2.51220356 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 2.49497368 0.22964456 -0.41219145 -0.41219145 -0.41219145 5.01722094 1.2957046 -0.36480427 3.53996514 -0.41219145 -0.41219145 -0.41219145 -0.41219145 0.57661129 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 1.63070265 0.07649541 0.88696507 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 1.3277984 1.19131258 2.40821561 0.09372935 -0.41219145 -0.41219145 0.72296693 -0.41219145 -0.41219145 -0.41219145 -0.10590909 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 1.18219293 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 0.32180054 -0.41219145 0.52383298 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 -0.41219145 0.31067349 -0.41219145];[ 3.72412446 -0.52370118 1.80584717 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 3.43352036 1.15707342 -0.52370118 -0.38655631 0.01038275 2.41012938 1.92069458 -0.50859108 2.83004815 -0.52370118 -0.52370118 -0.52370118 -0.52370118 1.02907716 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 1.24276163 -0.11846884 1.19572659 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 1.42855998 0.90176084 2.35446521 1.56492248 -0.52370118 -0.36919187 0.73784036 -0.52370118 -0.52370118 -0.52370118 0.06444046 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 1.94460547 1.86464488 -0.52370118 -0.52370118 -0.52370118 1.39971756 0.01391648 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 0.84145093 -0.52370118 1.23026847 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 -0.52370118 0.84110697 -0.52370118];[ 3.25660922 -0.56658946 1.82477724 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 2.81216432 0.59954959 -0.56658946 -0.56658946 0.14972389 2.35205436 2.56072851 -0.56658946 3.22871338 -0.56658946 -0.56658946 -0.56658946 -0.56658946 0.88417681 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 0.98394703 -0.39849455 0.9595742 -0.2158093 -0.56658946 -0.56658946 -0.56658946 -0.56658946 0.81863092 -0.10342431 1.58940675 1.38016652 0.591057 -0.47974592 0.29869588 -0.56658946 0.88417681 -0.56658946 1.93808271 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 -0.56658946 2.09607575 2.28696369 -0.56658946 -0.56658946 -0.56658946 0.7690026 0.09009576 -0.56658946 0.67287062 -0.56658946 -0.56658946 -0.56658946 0.70520622 -0.56658946 0.49465719 -0.56658946 -0.56658946 -0.56658946 0.67287062 -0.56658946 -0.56658946 1.99263225 -0.56658946];[ 1.50173993 -0.89185954 0.76874627 -0.89185954 -0.89185954 -0.89185954 -0.89185954 1.34483517 0.02849771 -0.89185954 -0.89185954 0.29053321 -0.89185954 -0.89185954 -0.89185954 -0.89185954 1.64010634 0.90243983 -0.89185954 0.7009842 -0.53440591 1.23810445 1.36944651 -0.02763828 1.76769327 1.45306903 -0.89185954 -0.89185954 -0.89185954 0.26367574 -0.89185954 -0.89185954 -0.89185954 -0.89185954 -0.08475092 -0.89185954 -0.89185954 -0.89185954 1.34483517 0.23506069 -0.89185954 0.48522837 -0.12195695 0.60896782 0.12267994 0.35309541 -0.89185954 0.86978281 1.34483517 0.37996631 -0.48229925 0.86714289 0.91944103 -0.89185954 0.04280047 0.86978281 0.68036558 0.86978281 -0.89185954 1.30443676 -0.89185954 -0.89185954 -0.89185954 0.86978281 -0.89185954 -0.89185954 -0.89185954 -0.57438762 -0.89185954 2.33657493 1.17714223 1.81361369 1.73398126 -0.89185954 1.34483517 -0.89185954 0.64883019 0.26672765 -0.89185954 -0.89185954 -0.89185954 -0.89185954 -0.89185954 0.21122804 -0.89185954 1.07078436 1.42746846 0.68036558 -0.89185954 0.86978281 -0.89185954 -0.89185954 2.93992537 -0.89185954];[ 4.59365501 -0.58167894 1.54647335 -0.58167894 -0.58167894 -0.58167894 -0.05115327 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 2.56348249 1.58834856 -0.58167894 -0.58167894 0.13497774 1.98540007 1.63176016 -0.58167894 2.29736225 -0.58167894 -0.58167894 -0.58167894 -0.58167894 0.98038058 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 0.11471436 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 1.5440796 0.00854613 1.24874045 -0.23117961 -0.58167894 -0.58167894 -0.58167894 -0.58167894 1.32879764 -0.58167894 1.8920117 1.75228595 -0.58167894 -0.02424319 0.72159679 -0.58167894 0.45942715 -0.58167894 0.22955487 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 1.53637381 1.74062941 1.12083777 -0.58167894 -0.58167894 1.62667373 0.63706958 -0.58167894 -0.58167894 -0.58167894 -0.58167894 -0.58167894 0.27149421 -0.58167894 0.81536174 -0.58167894 -0.58167894 -0.58167894 0.93777791 -0.58167894 -0.58167894 1.64453643 -0.58167894];[ 2.51692514 -0.57215069 1.4795042 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 1.09557268 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 1.95952892 0.72008305 -0.57215069 -0.35427415 -0.26114786 1.97075788 1.69911148 0.70048284 2.03738129 -0.57215069 -0.57215069 -0.57215069 -0.57215069 0.84387199 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 0.45313767 -0.57215069 1.70524978 0.01014295 1.27095487 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 0.79258784 -0.57215069 1.68901386 1.01189794 -0.57215069 0.56502605 0.87809354 -0.57215069 1.01516266 -0.57215069 -0.02762511 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.57215069 -0.23539526 -0.57215069 -0.57215069 -0.57215069 0.05979578 1.93857941 -0.57215069 -0.57215069 -0.57215069 1.18808662 0.30989925 -0.57215069 0.40410982 -0.29749867 -0.57215069 -0.57215069 1.37851885 -0.57215069 0.02576042 -0.57215069 -0.57215069 -0.57215069 0.40410982 -0.57215069 -0.57215069 5.38163599 -0.57215069];[ 2.32604598 -0.57602784 2.03421549 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 1.67367182 0.34373441 -0.57602784 -0.57602784 0.22633865 2.08035709 2.4112315 -0.57602784 3.18709021 -0.57602784 -0.57602784 -0.57602784 -0.57602784 0.63654669 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 1.60417339 0.01189497 -0.57602784 2.67779472 0.25031702 1.34916314 -0.25367036 -0.57602784 -0.57602784 -0.57602784 -0.57602784 0.60387669 0.07432268 1.57020909 1.41977583 -0.57602784 -0.35497411 0.52739828 -0.57602784 1.84483571 -0.57602784 0.93505616 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 1.49449667 2.00786002 -0.57602784 -0.57602784 -0.57602784 1.33072334 0.21113366 -0.57602784 1.05306591 -0.57602784 -0.57602784 -0.57602784 0.24000205 -0.57602784 -0.28014907 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 -0.57602784 3.05321658 -0.57602784],0.0882367539500612;-0.11150972944162868;-0.04288828013401058;-0.32527008500850163;1.0065738968737872;-0.6872734056400431;-0.00387715247337872;0.5384029895039969
[-0.57070054 -0.57070054 1.03420353 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 0.60760716 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 2.82022817 1.46948039 -0.57070054 -0.18180385 0.57547668 2.38927303 1.47480381 -0.57070054 2.77819608 -0.57070054 -0.57070054 -0.57070054 -0.57070054 0.52059591 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 1.5283413 1.35115882 -0.13968792 1.42574318 1.81070511 -0.57070054 -0.57070054 -0.57070054 -0.57070054 1.41982517 1.07398702 2.32927037 1.97668103 -0.57070054 1.36817467 2.26176845 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.28651839 -0.57070054 -0.57070054 -0.57070054 0.25314902 3.0747146 -0.57070054 -0.57070054 -0.57070054 0.01281315 1.74916643 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.13821902 -0.57070054 0.98281233 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 -0.57070054 1.55358917 -0.57070054];[-0.58892244 -0.58892244 1.01302376 -0.58892244 -0.58892244 -0.58892244 0.02317099 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 3.103599 1.46352188 -0.58892244 0.14566246 0.26982871 2.35526724 1.76542636 -0.58892244 2.75767093 -0.58892244 -0.58892244 -0.58892244 -0.58892244 0.27524739 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 1.83731173 -0.58892244 -0.58892244 -0.58892244 0.8142932 0.61225259 0.75176772 0.45868911 0.87290133 1.30938983 -0.58892244 -0.58892244 -0.58892244 -0.58892244 0.99560582 0.92824983 2.2906962 1.29253978 0.02317099 0.6064511 2.3416701 -0.58892244 -0.58892244 -0.58892244 -0.50169468 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.23493303 -0.58892244 -0.58892244 -0.58892244 -0.58892244 3.04963696 -0.58892244 -0.58892244 -0.58892244 -0.58892244 1.61666074 -0.58892244 -0.58892244 -0.02690829 -0.58892244 -0.58892244 1.75351816 -0.58892244 0.17417936 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 -0.58892244 2.3753239 -0.58892244];[-0.69033314 -0.69033314 0.8990722 -0.69033314 -0.69033314 -0.69033314 0.07639418 0.27053201 0.13058062 -0.69033314 -0.69033314 0.02956836 -0.69033314 -0.69033314 -0.69033314 -0.69033314 2.60826678 1.34989922 -0.69033314 0.08364295 0.78122388 2.35746279 1.24336935 -0.45508811 2.33608662 -0.69033314 -0.69033314 -0.69033314 -0.69033314 0.22642907 0.27053201 -0.69033314 -0.69033314 0.88096587 -0.69033314 -0.04761281 -0.69033314 -0.69033314 2.00345091 0.53162774 -0.69033314 0.99390061 -0.57900126 0.65564023 0.75563727 -0.69033314 -0.69033314 -0.69033314 -0.69033314 1.08628196 1.00236162 1.81434262 1.38903219 -0.20069655 1.55600878 1.65297296 0.13058062 -0.69033314 -0.69033314 0.14617095 -0.69033314 -0.69033314 -0.69033314 -0.69033314 -0.69033314 -0.69033314 -0.69033314 -0.13007295 -0.69033314 -0.69033314 -0.69033314 -0.69033314 2.80104912 -0.69033314 -0.69033314 -0.69033314 -0.69033314 1.14981809 -0.69033314 -0.69033314 0.61569103 -0.69033314 -0.69033314 3.09914385 0.48377564 1.18665585 -0.69033314 -0.69033314 -0.69033314 -0.69033314 -0.69033314 -0.69033314 2.09229312 -0.69033314];[-0.59898764 -0.59898764 0.70667794 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 0.18303756 0.09486354 1.02203955 -0.59898764 1.12848072 1.06614996 2.41688943 1.84103324 -0.59898764 3.01778488 -0.59898764 -0.59898764 -0.59898764 -0.59898764 0.69149034 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 2.32725573 -0.13869902 0.09919606 0.80690397 -0.37470349 1.00768572 1.54622298 -0.59898764 -0.59898764 -0.59898764 -0.59898764 1.01751854 1.11749971 1.93746407 1.15018161 -0.59898764 2.43347383 -0.39997074 -0.59898764 -0.59898764 -0.59898764 -0.23217456 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 -0.59898764 0.62664189 -0.59898764 -0.59898764 -0.59898764 2.35584712 2.97281181 -0.59898764 -0.59898764 -0.59898764 0.36193071 2.00300206 -0.59898764 -0.59898764 -0.42232593 -0.59898764 -0.59898764 1.57798089 -0.59898764 -0.19285669 -0.59898764 -0.02174318 -0.59898764 -0.59898764 -0.59898764 -0.59898764 2.21166793 -0.59898764],2.4080122791951757;-1.8849245450489984;-0.5721376767370951;-0.023831270391061588
