,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
S001W00,-0.002895981073379517,-0.20998723804950714,-0.26595625281333923,-0.023185551166534424,-0.11872895807027815,-0.1974787414073944,0.990224063396454,0.1770438700914383,-0.14054465293884275,0.4311376214027405,0.1053420752286911,-0.558423638343811,0.8103461265563965,0.3534545302391052,-0.12053247541189195,0.002898484468460083,-0.7386748194694519,0.19259485602378845,0.3204816877841949,0.30366304516792303,0.4365164637565613,0.5829652547836304,-0.13956357538700104,-0.06261320412158966,0.0619238018989563,-0.7928134202957153,-0.2901639938354492,-0.4807302355766296,-0.6692814230918884,-0.09593291580677032,0.07404796779155731,0.015292257070541382,0.369028776884079,0.29007604718208313,0.195219486951828,0.04191972687840462,0.632817268371582,0.17072568833827972,-0.09083770960569383,-0.07564051449298859,-0.4399036169052124,0.5351805090904236,-0.06270667910575868,0.31604573130607605,-0.07989151775836945,0.9440303444862366,0.1791931390762329,-0.1760963499546051,-0.2472220659255981,-0.23165790736675265,-0.275078684091568,-0.03246020898222923,-0.03551320731639862,-0.5499520897865295,-0.4851711988449097,-0.14775234460830688,-0.08236362040042877,0.2873123586177826,0.018944136798381802,-0.4077436029911041,0.163622185587883,-0.14121320843696594,-0.906387448310852,0.2437328398227692,0.3999476432800293,0.07350737601518631,0.08621908724308014,0.1854466199874878,1.0426578521728516,-0.04063182324171066,0.08886590600013733,0.901595175266266,0.61228346824646,0.1650640368461609,-0.7211921811103821,0.42353901267051697,0.2373620420694351,-0.038675718009471886,0.23796308040618894,-0.4292269647121429,-0.2212696522474289,-0.2668934464454651,-0.011768374592065813,0.4237379729747772,-0.013990357518196106,-0.4930737912654877,0.3895571231842041,0.015481907874345781,-0.5573334693908691,-0.2886240482330322,-0.1908327341079712,-0.2353757619857788,-0.8779258131980896,0.30861106514930725,0.3233505189418793,0.2529349625110626,0.5955426096916199,-0.6054561138153076,0.1344759464263916,-0.18698750436306
S002W00,0.4588848650455475,-0.4107279479503632,-0.5822131037712097,-0.27462565898895264,-0.012094438076019287,0.01944227516651154,0.6268214583396912,-0.05710043758153915,0.25621241331100464,0.3069290220737457,-0.4085499942302704,0.2935376763343811,0.5594924092292786,-0.10833540558815002,0.24901717901229856,0.2816877663135529,0.6523803472518921,-0.6031727790832521,0.2754906117916107,-0.04176095128059387,-0.09989014267921448,-0.5848740339279175,0.16012375056743622,0.13239800930023193,-0.059894338250160224,0.09314246475696564,0.2188863605260849,0.7173019051551819,0.1528344601392746,-0.035138830542564385,-0.16579824686050415,-0.3169593811035156,-0.4527845084667206,0.12177993357181548,0.461450070142746,0.21255822479724884,-0.026529043912887573,-0.0814366340637207,0.32855212688446045,-0.21430447697639465,0.3955468535423279,-0.18580594658851626,-0.2280668020248413,0.14194411039352414,-0.07671326398849487,-0.1229795143008232,0.059190735220909126,-0.0812721848487854,0.5936237573623657,-0.5342234373092651,-0.5046470165252686,-0.24572515487670896,0.4775388538837433,-0.01932252012193203,-0.06710170209407806,-0.6369233131408691,-0.14559689164161682,-0.4905073642730713,-0.0244787186384201,-0.32660919427871704,0.6774396300315857,0.7999801039695741,-0.5309427976608276,0.07752221822738647,-0.5505362153053284,0.07950901240110397,-0.17486649751663208,-0.4871602058410645,-0.05255566164851189,-0.2961467504501343,-0.02546657621860504,0.8994480967521667,0.3124237656593323,-0.7199170589447021,0.2506710886955261,-0.05821339786052704,-0.03809366375207901,-0.7746955156326294,0.3218284845352173,0.7918829917907715,-0.8623334169387817,-0.01581798866391182,-0.04893385246396065,0.21384340524673465,-0.2519402205944061,0.5059857368469238,-0.2260831594467163,-0.3089926242828369,-0.14291362464427948,-0.12282994389533995,0.10446639358997344,0.5395035743713379,-0.6545621156692505,-0.10670129954814912,0.0872480720281601,0.7390176653862,-0.13368214666843414,-0.15444335341453552,0.5876548886299133,-0.3173354268074036
S002W01,0.6038934588432312,-0.7894071340560913,-0.1995739638805389,-0.1744726300239563,0.0861259400844574,-0.06864193826913834,0.6362360119819641,0.2874826788902283,0.05808995664119721,0.2739701271057129,-0.2543681561946869,0.2460879981517792,0.4403432607650757,0.07204295694828032,0.37212899327278137,0.1893214583396912,0.20083525776863095,-0.589293897151947,0.2467360645532608,0.14576032757759094,-0.345801055431366,-0.5472998023033142,0.42165857553482056,0.2402364015579224,-0.08133019506931305,0.18699070811271667,0.0805848091840744,0.7550348043441772,-0.1563989520072937,0.08324836194515227,0.16817232966423035,0.010146230459213257,-0.5324897766113281,0.12493103742599487,-0.016047324985265732,-0.19596591591835025,-0.3942060470581055,-0.2741394340991974,0.4159431755542755,-0.11860258877277376,0.39402613043785095,-0.14137816429138186,-0.34819355607032776,0.024239733815193176,0.2555786371231079,-0.04140344262123108,-0.10368943959474564,-0.4360537230968475,0.20505829155445102,-0.4088863134384155,-0.15113630890846252,-0.009565494954586027,0.4701525568962097,0.15552783012390134,-0.02440784871578217,-0.4567021429538727,-0.0705430656671524,-0.3147367238998413,0.2482249140739441,-0.7170142531394958,0.5033875703811646,0.4461636543273926,-0.4303548336029053,0.3915863633155823,-0.4778658747673034,-0.15474964678287506,0.3792694807052612,-0.0943179726600647,0.2452214658260345,-0.20281973481178284,-0.28932589292526245,0.8077611923217773,0.06968798488378525,-0.25758832693099976,0.33839428424835205,-0.07409653067588806,-0.032276313751935966,-0.6263912916183472,0.33885300159454346,1.0189348459243774,-0.8508563041687012,0.1911579519510269,-0.32900577783584595,0.20320014655590055,-0.2422625720500946,0.8629313111305237,-0.2813170850276947,-0.3346530795097351,-0.041879989206790924,-0.04240447655320168,-0.04168368875980377,0.4224497079849243,-0.0026211440563201904,0.28756847977638245,0.35865312814712524,0.5075181126594543,-0.07456471025943756,0.031469661742448814,0.22186464071273804,-0.2412668913602829
S003W00,0.9462782740592957,-0.08622533082962036,-0.0832679495215416,0.18971261382102966,-0.2758105993270874,0.5821847915649414,-0.00955544412136078,0.08421672135591507,0.4859641194343567,-0.3116775751113892,0.004138052463531494,0.7844339609146118,-0.08203095197677612,-0.016754448413848873,0.3391641676425934,-0.06337852030992508,0.13425877690315247,0.2671292722225189,0.842573881149292,-0.06349748373031616,0.8701339364051819,-0.5507787466049194,-0.5317392349243164,0.3189259171485901,0.09503917396068573,-0.604451060295105,0.3894284665584564,0.4303907155990601,-0.639532208442688,0.7856929898262024,-0.6747900247573853,0.2946890592575073,-0.21940824389457705,-0.4786876440048218,0.6264551281929016,0.8172051310539246,0.2554916441440582,0.7027447819709778,-0.10444462299346924,0.5932637453079224,0.4128036797046661,0.14173787832260132,-1.0082373619079592,0.5383049845695496,0.3412201404571533,-0.2004532814025879,-0.3225281238555908,0.17050866782665253,0.2121785283088684,0.08757855743169785,0.2624737024307251,-0.4010668992996216,0.2282963544130325,0.07113729417324066,0.5786609053611755,0.7372963428497314,0.6954148411750793,0.5235249400138855,1.1075482368469238,1.0400652885437012,0.11245959997177124,0.958620309829712,0.626562774181366,-1.1416314840316772,-0.1060781627893448,0.30285775661468506,-0.6115824580192566,-0.7188588976860046,0.2825483977794647,0.09024988114833833,-0.7193126678466797,0.2821598052978516,0.5517316460609436,0.1129993125796318,-0.07023608684539795,-0.4795390665531158,0.6808030009269714,-0.8623495697975159,0.1182095855474472,-0.20645725727081302,0.026980310678482056,-0.16956150531768802,0.4670863151550293,-0.09818381816148758,0.11612336337566374,0.6522872447967529,-0.2285871356725693,0.1478939801454544,0.2356670349836349,-0.2716352343559265,-0.652005672454834,1.2973778247833252,-0.7915545701980591,-0.14821119606494906,0.15790250897407532,0.712632954120636,0.3754051625728607,0.0725058913230896,0.164413720369339,-0.3983860611915589
S004W00,-0.06410442292690277,0.3142788112163544,-0.8220261335372925,-1.0874662399291992,0.488745242357254,0.2419770210981369,-0.9072343707084656,-0.37933769822120667,0.2499297857284546,0.0067078396677970895,0.6239087581634521,0.6173615455627441,-0.9411324858665466,0.2823631167411804,-0.13184840977191925,-0.2386719286441803,0.6022019386291504,-1.041534185409546,0.8875852227210999,-0.8281056880950928,-1.3982144594192505,0.3085633516311645,-0.3825052380561829,-0.9633914828300476,0.5913737416267395,-0.4172548055648804,0.31373709440231323,-0.024977535009384155,0.30706244707107544,-1.154122829437256,-0.08599555492401123,-0.7646703124046326,-0.4635483026504517,0.7509322166442871,0.5281322598457336,-0.42968612909317017,-0.1200062409043312,-0.4659471213817597,0.7430782914161682,-1.0850033760070799,0.4695076942443848,-1.545936942100525,0.2762449681758881,0.0961066335439682,0.7851049304008484,-0.06073254719376564,-0.4775820970535278,0.07618781924247743,-0.15428704023361206,1.1878530979156494,-0.22565853595733645,-0.35256093740463257,1.4895385503768919,1.0620944499969482,1.036848068237305,-1.2938244342803955,0.8141351938247681,0.3954247534275055,0.6361570358276367,-0.003822900354862213,-0.08922805637121199,-0.4605646729469299,0.25979557633399963,-0.17479778826236725,0.11555568873882295,-0.7669273614883423,-0.13410614430904388,-0.5278903245925903,0.7011919617652893,0.07479509711265564,0.10401516407728197,-1.218287467956543,-0.4218775629997253,0.04168844223022461,0.3601338267326355,0.3399764597415924,-0.5753400325775146,0.9158563613891602,0.4196484088897705,0.6926302313804626,-0.8507584929466248,0.5286571979522705,0.059702455997467034,0.11246918141841887,-0.4430694580078125,0.702957034111023,-0.7177855372428894,-0.7456412315368652,-0.07088714838027954,-0.00878129992634058,-0.2456481754779816,-0.2906433045864105,0.8754242658615112,-1.1785157918930054,-0.1903727650642395,-0.5308510065078735,-0.2330188453197479,0.10640203952789308,-0.2751215398311615,-0.9082940816879272
S005W00,0.15148523449897766,-0.19324754178524015,0.4979450106620789,0.2435004860162735,-0.4114517867565155,0.06313367187976837,-0.2775755524635315,0.21520040929317474,-0.8527198433876038,-0.3262752890586853,-0.2664250135421753,-0.07855413854122162,0.11730215698480605,0.3549100160598755,0.04184817522764206,-0.415094405412674,0.02033136785030365,0.2271609902381897,0.027879664674401283,0.04750239849090576,-0.06675371527671814,-0.33088943362236023,-0.2824001610279083,0.22549310326576236,0.14461717009544373,-0.4752309322357178,0.2304687649011612,0.7170253396034241,0.2745512127876282,-0.3686873912811279,0.3999926745891571,0.1764344722032547,-0.11230926960706712,-0.19325819611549375,-0.292972594499588,0.2417787313461304,1.0382533073425293,0.5882157683372498,0.25896623730659485,-0.2065780907869339,-1.2561854124069214,0.2234143167734146,-0.6664984226226807,-0.5145969986915588,0.1368839144706726,-1.0717936754226685,0.8337776660919191,-0.1702265739440918,-0.4253453016281128,0.2893661558628082,0.8860235214233398,0.25118720531463623,-0.06114682555198669,0.06381230801343918,0.33513718843460083,0.372551828622818,-0.8558516502380371,0.06278812885284424,0.026327174156904217,-0.11789406836032867,0.6522679924964905,0.6051366925239563,-0.4106549620628357,-0.038904890418052666,0.06245784461498261,0.2598419785499573,0.3428182601928711,0.3824570178985596,-0.4549282193183899,0.04646119475364685,-0.25977131724357605,0.4554189741611481,-0.44987496733665466,0.484157145023346,0.5357052683830261,-0.6574295163154602,0.002539895474910736,0.03789111226797104,-0.35923779010772705,-0.9413785934448242,0.28903821110725403,0.18779201805591586,0.5508191585540771,0.3356000185012817,0.15934400260448456,0.3448434174060821,0.07705496996641159,-0.008034966886043549,-0.3961452543735504,-0.16282323002815247,-0.6384754776954651,0.6765313148498535,0.39424967765808105,0.2861439883708954,0.8396781086921692,-0.1726640611886978,0.03639207780361176,0.6482641696929932,-0.19899284839630127,-0.02162699401378632
S005W01,0.4495560228824616,0.37540942430496216,-0.2510921657085419,-0.9517863988876344,0.22006884217262268,0.4559571444988251,-0.8413852453231812,0.11141175031661987,-0.7370503544807434,0.8059503436088562,0.33345869183540344,-0.2401070892810821,-0.07706264406442642,-0.08660545200109482,0.5858781337738037,-0.3955792188644409,0.41070327162742615,0.4747538566589356,-0.301450252532959,0.04167991876602173,-0.3610355854034424,1.1262825727462769,-0.6371138095855713,-0.6312100887298584,-0.9854155778884888,-1.8347405195236208,0.21624577045440674,-0.37547531723976135,0.8329399824142456,0.5751044750213623,-0.08060485869646072,-0.3515620231628418,0.15188764035701752,0.004287254065275192,0.6097711324691772,-0.004157230257987976,0.12781473994255066,-0.18333327770233154,-0.5696911811828613,-0.2951129078865051,0.3476122915744781,-0.4651781618595123,1.2720909118652344,0.9275802969932556,0.7724114656448364,-0.22939667105674744,0.3192213773727417,1.4005893468856812,-0.20967307686805725,-0.8389632105827332,-0.00639781355857849,-0.8340053558349609,0.5338393449783325,0.13915473222732544,0.3792290687561035,-0.034446094185113914,-0.9072170853614808,0.8210740089416504,-0.04712260141968727,1.447262167930603,-0.6845639944076538,0.6896740198135376,0.8212707638740541,-0.647897481918335,-0.2262546867132187,-1.177747130393982,-1.244978666305542,-0.1196478232741356,-0.7621157169342041,0.17741256952285767,0.12577925622463226,-0.4607587158679962,-0.4052109122276306,1.2718665599822998,0.011924952268600464,0.1523602306842804,-0.03438224643468857,0.13265687227249146,-0.1808501332998276,-0.5363596677780151,0.8228809237480164,0.3067886829376221,0.7730479240417479,-0.1532234251499176,-0.34369808435440063,0.20254708826541898,-0.750702440738678,-0.218066468834877,0.3746194839477539,0.2700278162956238,0.9305191636085509,0.14447595179080966,0.3709338307380676,0.14667367935180664,0.8137670755386353,-0.6388084888458252,-0.041350211948156364,0.3271054625511169,0.5349429845809937,0.5085736513137817
S007W00,-0.043073952198028564,0.1094023734331131,-0.431803435087204,0.20576432347297668,0.33165279030799866,-0.357459157705307,0.027620144188404083,0.3872542977333069,-0.11352160573005675,-0.10321422666311264,-0.3721435070037842,0.1153840720653534,0.2632761001586914,-0.1114739626646042,-0.1495806723833084,-0.2139456421136856,-0.050835758447647095,0.05123138427734375,-0.08437269926071167,-0.0792807787656784,-0.2255358844995499,-0.6814160943031311,-0.5824503302574158,-0.0423131063580513,0.015473123639822006,-0.644916296005249,0.06577689945697784,0.5332323312759399,-0.3977332413196564,0.5624362826347351,-0.28655609488487244,0.27606213092803955,0.5258779525756836,0.2396502792835236,0.1231648400425911,0.3240109086036682,0.6342606544494629,-0.6513681411743164,-0.03362128138542175,0.3350626826286316,0.008722512982785702,0.18887002766132355,0.18223226070404053,0.7018877267837524,-0.7174465656280518,0.018829047679901127,0.7185698151588441,0.24645115435123446,0.2417050004005432,-0.23476499319076535,0.8183015584945679,-0.7374138832092285,0.4665099680423737,0.32995545864105225,-0.3816787898540497,-0.427937388420105,0.5982193946838379,-0.43246114253997797,-0.29590773582458496,0.6569734811782837,0.2919278144836426,0.2550758421421051,-0.22378748655319214,-0.6158903241157532,-0.2724553346633911,-0.05532106757164002,-0.08371719717979431,0.3893286287784576,0.19659467041492465,-0.02344076707959175,0.04035966843366623,0.5326946973800659,0.2660543620586395,0.07504043728113174,-0.23406726121902466,-0.15582230687141418,0.346252977848053,-0.1741587370634079,-0.117642842233181,-0.3887473940849304,-0.1759570837020874,-0.8911590576171875,-0.06491898745298386,-0.4368135035037993,-0.9644547700881958,0.013716321438550949,-0.21990413963794708,-0.1865314543247223,0.20382559299468994,-0.6882717609405518,-0.17059123516082764,0.32363760471343994,-0.13629847764968872,-0.016758725047111508,0.09993290901184082,-0.16093787550926208,0.610409677028656,0.3906531035900116,0.2962803244590759,-0.0809263288974762
S008W00,-0.4550034403800965,-0.5112334489822388,0.3854493498802185,-0.20245835185050964,-0.4888935387134552,-0.1840987205505371,0.4445008635520935,0.15909278392791748,-0.13802754878997806,-0.5128801465034485,-0.1317947655916214,0.01268775574862957,0.7739640474319458,-0.03066693246364593,-0.14125078916549685,-0.005661174654960632,-0.4813734889030457,-0.12894555926322934,-0.4661821126937866,-0.018640454858541492,0.5159629583358765,-0.2519372999668121,0.19039243459701535,0.8499718904495239,-0.18243002891540527,-0.14569905400276184,-0.4253720939159393,0.6903846859931946,-0.673922061920166,0.2775148749351501,0.487579733133316,0.3161856830120087,0.08483397960662843,-0.07917464524507523,0.23915351927280426,-0.24568626284599304,0.1445615291595459,-0.17856186628341675,0.6219757795333862,0.4871851801872253,-0.569037139415741,0.059959325939416885,-0.5523014664649963,0.07849680632352829,-0.10833080112934113,0.4536653757095337,0.3770875334739685,-0.4436674118041992,-0.17304089665412906,-0.2769171297550201,0.3504126965999603,0.6107359528541565,0.3649560511112213,-0.0221751481294632,-0.3146465420722961,0.2334880232810974,-0.2663175165653229,-0.3514207005500793,0.3450296521186829,-0.6676784753799438,0.31912961602211,0.5777305960655212,-0.04629462957382202,0.1583767533302307,-0.1646156907081604,-0.05224897339940071,0.29046201705932617,0.47652322053909296,-0.0061858296394348145,-0.21384158730506894,-0.9597759246826172,1.2213410139083862,0.8592847585678101,0.203266441822052,-0.12434129416942595,-0.4672284722328186,-0.19883760809898374,-0.03826944530010224,0.20363515615463254,0.16919513046741486,-0.13358281552791595,-0.483162522315979,-0.18952785432338715,0.5892742872238159,-0.43394988775253296,0.1482229232788086,-0.11697457730770112,-0.01427733153104782,0.044959846884012215,-0.4672103822231293,-0.2677977979183197,-0.16186979413032532,-0.11939702928066255,0.9795501232147216,0.3928256034851074,1.12917160987854,-0.08416025340557097,-0.202583521604538,0.3808037042617798,0.32739976048469543
S008W01,0.27030619978904724,-0.06914488971233368,-0.4976784586906433,-0.2698906660079956,-0.5456144809722899,-0.19881248474121094,0.33339956402778625,0.28539252281188965,0.2491733729839325,-0.13039706647396088,0.09032775461673737,-0.4443307518959045,0.8043767809867859,5.066394805908203e-06,-0.20707868039608,0.422875702381134,-0.32616838812828064,-0.049644216895103455,-0.29200491309165955,-0.018294602632522583,0.4510535597801209,0.026147935539484024,0.2033437341451645,0.4077804088592529,-0.3127065598964691,-0.3052825927734375,-0.7177405953407288,0.3323928117752075,-1.0838100910186768,-0.13715887069702148,-0.2104945331811905,0.6154744625091553,0.39759707450866705,-0.11168019473552704,0.1205543801188469,-0.1337883025407791,0.28151339292526245,-0.05014992132782936,-0.2677114605903625,0.16043543815612793,0.017193321138620377,0.28545117378234863,-0.3814326226711273,0.2743191421031952,-0.5927613973617554,0.6320413947105408,0.23208220303058624,0.227459654211998,-0.4256455898284912,-0.7475311160087585,0.10335217416286467,0.4266997575759888,0.03998411446809769,-0.4574560225009918,-0.301299512386322,-0.13913673162460327,0.41752752661705017,-0.13317307829856873,0.053765032440423965,-0.4831869900226593,0.4325186014175415,-0.021214395761489868,-0.7468330860137941,0.6143927574157715,0.4786737561225891,0.2453768998384476,0.044462956488132484,0.04279271513223648,0.436358243227005,-0.5441920757293701,-0.6270194053649902,1.1771520376205444,1.0850379467010498,-0.022120259702205658,-0.21005097031593326,-0.5093086361885071,-0.017870271578431133,-0.25969409942626953,0.2570969760417938,0.579555332660675,0.10536832362413406,-0.486442357301712,-0.2796025276184082,0.5460276007652283,0.10338415205478667,-0.06463684886693953,0.3085713088512421,-0.049099013209342963,-0.2636857032775879,-0.1596386581659317,0.1709703803062439,-0.18384920060634613,-0.5373986959457397,0.6854672431945801,0.17923226952552795,0.4359720349311829,0.11244931817054747,-0.02457933127880096,0.4981397986412048,0.16720396280288696
