,y score 0,y score 1,y pred,y test
0,0.54594934,0.45405063,0,1
1,0.5316108,0.4683892,0,0
2,0.56230295,0.43769708,0,0
3,0.4025315,0.5974685,1,1
4,0.521758,0.47824198,0,0
5,0.53867245,0.46132752,0,0
6,0.5897965,0.41020352,0,1
7,0.51464677,0.4853532,0,0
8,0.5371838,0.46281618,0,0
9,0.46188092,0.5381191,1,1
10,0.43168724,0.56831276,1,0
11,0.4062736,0.5937264,1,1
12,0.4556405,0.5443595,1,0
13,0.427141,0.572859,1,0
14,0.41370428,0.5862957,1,1
15,0.36870724,0.63129276,1,1
16,0.47659862,0.5234014,1,0
17,0.63160074,0.36839923,0,0
18,0.6503949,0.3496051,0,0
19,0.46573156,0.53426844,1,0
20,0.44064444,0.55935556,1,0
21,0.32510763,0.67489237,1,0
22,0.6421014,0.35789856,0,0
23,0.3216241,0.6783759,1,1
24,0.4014485,0.5985515,1,0
25,0.4333266,0.5666734,1,0
26,0.37920976,0.62079024,1,0
27,0.63003945,0.36996052,0,1
28,0.66627944,0.3337206,0,0
29,0.659985,0.340015,0,0
30,0.65443134,0.34556866,0,0
31,0.46641874,0.53358126,1,1
32,0.2817731,0.7182269,1,1
33,0.3517834,0.6482166,1,1
34,0.4378702,0.5621298,1,1
35,0.58222026,0.41777974,0,1
36,0.44461477,0.55538523,1,0
37,0.67905354,0.32094646,0,0
38,0.4435284,0.5564716,1,0
39,0.613999,0.38600102,0,0
40,0.5454281,0.4545719,0,0
41,0.5801604,0.41983965,0,0
42,0.57863426,0.42136574,0,0
43,0.68749523,0.3125048,0,0
44,0.4092391,0.5907609,1,1
45,0.50160724,0.49839276,0,1
46,0.41545707,0.58454293,1,1
47,0.60634243,0.39365757,0,1
48,0.55200785,0.44799215,0,1
49,0.7638587,0.23614132,0,0
50,0.48720014,0.51279986,1,1
51,0.7102251,0.28977486,0,1
52,0.3344615,0.6655385,1,0
53,0.5491159,0.45088407,0,1
54,0.4710855,0.5289145,1,1
55,0.6006398,0.39936015,0,0
56,0.5347165,0.46528348,0,0
57,0.7542585,0.24574146,0,0
58,0.6420541,0.3579459,0,0
59,0.31402653,0.68597347,1,1
60,0.39865053,0.6013495,1,1
61,0.41415393,0.58584607,1,1
62,0.3781569,0.6218431,1,1
63,0.57637036,0.42362964,0,1
64,0.71130425,0.28869575,0,0
65,0.59959817,0.40040186,0,0
66,0.51884425,0.48115575,0,1
67,0.65877295,0.34122702,0,0
68,0.7053561,0.29464385,0,0
69,0.5274067,0.47259328,0,1
70,0.43375236,0.56624764,1,1
71,0.45755023,0.5424498,1,0
72,0.45916474,0.54083526,1,1
73,0.53056073,0.46943924,0,1
74,0.4808554,0.5191446,1,0
75,0.4087658,0.5912342,1,1
76,0.59435964,0.40564033,0,1
77,0.57825494,0.4217451,0,0
78,0.26919043,0.73080957,1,1
79,0.66319954,0.3368005,0,0
80,0.51327276,0.4867272,0,1
81,0.4700867,0.5299133,1,0
82,0.6825968,0.3174032,0,0
83,0.60834444,0.3916556,0,0
84,0.71078324,0.2892168,0,0
85,0.44412196,0.55587804,1,1
86,0.6190338,0.38096616,0,0
87,0.49541837,0.50458163,1,0
88,0.6159746,0.3840254,0,1
89,0.58408237,0.4159176,0,0
90,0.52968895,0.47031105,0,1
91,0.7590398,0.2409602,0,0
92,0.4286049,0.5713951,1,1
93,0.44868064,0.55131936,1,1
94,0.58201826,0.41798177,0,0
95,0.5430264,0.4569736,0,0
96,0.42418092,0.5758191,1,0
97,0.55364776,0.4463522,0,0
98,0.6153462,0.38465378,0,0
99,0.46419376,0.53580624,1,0
100,0.41542763,0.5845724,1,1
101,0.5391576,0.4608424,0,0
102,0.51137924,0.48862076,0,0
103,0.69195795,0.30804202,0,0
104,0.46436507,0.53563493,1,0
105,0.3557747,0.6442253,1,1
106,0.41461885,0.58538115,1,0
107,0.48406976,0.51593024,1,0
108,0.5738848,0.4261152,0,0
109,0.55297124,0.44702876,0,0
110,0.37683797,0.62316203,1,1
111,0.46356487,0.5364351,1,1
112,0.659057,0.340943,0,0
113,0.472297,0.527703,1,0
114,0.51961976,0.48038024,0,0
115,0.68232065,0.31767935,0,0
116,0.38489825,0.61510175,1,1
117,0.62586623,0.37413377,0,0
118,0.38268602,0.617314,1,0
119,0.5843262,0.4156738,0,0
120,0.54716325,0.45283672,0,1
121,0.3895151,0.6104849,1,0
122,0.6942065,0.30579352,0,0
123,0.63009334,0.3699067,0,0
124,0.61782026,0.38217974,0,0
125,0.5266715,0.4733285,0,0
126,0.66147476,0.33852524,0,0
127,0.42758024,0.57241976,1,1
128,0.5120529,0.4879471,0,1
129,0.64248407,0.35751593,0,0
130,0.4572981,0.5427019,1,0
131,0.52959365,0.47040635,0,0
132,0.6742654,0.32573462,0,0
133,0.5801581,0.41984192,0,0
134,0.5732746,0.42672536,0,0
135,0.42994338,0.5700566,1,0
136,0.5976281,0.4023719,0,0
137,0.43639046,0.56360954,1,0
138,0.3829298,0.6170702,1,1
139,0.6909497,0.3090503,0,1
140,0.62693906,0.3730609,0,0
141,0.46520197,0.534798,1,0
142,0.37044162,0.6295584,1,0
143,0.63525623,0.36474377,0,0
144,0.46435708,0.5356429,1,0
145,0.7010822,0.2989178,0,1
146,0.33142996,0.66857004,1,0
147,0.36620152,0.6337985,1,1
148,0.41485757,0.58514243,1,0
149,0.36106414,0.63893586,1,0
150,0.5267147,0.47328535,0,1
151,0.58999556,0.41000444,0,1
152,0.47192258,0.5280774,1,1
153,0.61650544,0.38349456,0,1
154,0.44499052,0.5550095,1,1
155,0.5697656,0.43023437,0,0
156,0.5588167,0.4411833,0,1
157,0.38455522,0.6154448,1,1
158,0.4415974,0.5584026,1,0
159,0.5332724,0.46672764,0,1
160,0.35435075,0.64564925,1,1
161,0.35125065,0.64874935,1,1
162,0.2949916,0.7050084,1,1
163,0.58479583,0.4152042,0,1
164,0.5151274,0.48487258,0,0
165,0.3996383,0.6003617,1,1
166,0.56902677,0.43097323,0,0
167,0.27540398,0.724596,1,1
168,0.44028622,0.5597138,1,1
169,0.44242823,0.55757177,1,1
170,0.39703625,0.60296375,1,0
171,0.44902766,0.55097234,1,0
172,0.6635852,0.33641478,0,0
173,0.42514998,0.57485,1,0
174,0.3864553,0.6135447,1,1
175,0.49132997,0.50867003,1,1
176,0.6364285,0.36357152,0,0
177,0.48948902,0.510511,1,1
178,0.5506284,0.44937158,0,1
179,0.5008307,0.4991693,0,0
180,0.7905252,0.2094748,0,0
181,0.63802457,0.36197543,0,0
182,0.53780293,0.46219707,0,0
183,0.54807496,0.45192507,0,0
184,0.55957854,0.44042146,0,0
185,0.4467523,0.5532477,1,1
186,0.6464132,0.35358676,0,0
187,0.6739538,0.3260462,0,0
188,0.3994159,0.6005841,1,0
189,0.5991503,0.40084967,0,1
190,0.6129745,0.38702545,0,1
191,0.3933558,0.6066442,1,1
192,0.45829594,0.54170406,1,1
193,0.6621798,0.3378202,0,0
