,y score 0,y score 1,y score 2,y score 3,y pred,y test
0,-0.44527873142755836,-0.5624766297895704,-0.5401551524701793,-0.4963709498206723,0,3
1,-0.7160476585577802,-0.7187217447294679,-0.4886638366782089,-0.09098403212163952,3,3
2,0.24396761153574792,-1.2044373447355055,-0.27965753237875834,-1.1144252870765898,0,0
3,-0.9167322707801915,-0.20051526435973976,-0.27935721997074003,-0.776990680083133,1,0
4,-0.5405778964166983,-0.4318123331609203,-0.16709988621069433,-0.9204366290433146,2,0
5,-0.955684179273101,0.17396387651275114,-0.3308004813203046,-0.9169050873255365,1,1
6,-0.27309000206261996,-0.3499587604265015,-0.7248024754978788,-0.7563148996511031,0,1
7,-0.4148313178266708,-0.13492749176099295,-0.8542800655999745,-0.6432624911165123,1,2
8,-0.1883354737885724,-0.9474374904765019,-0.2736738063097869,-0.6384103286510497,0,0
9,-5.986631185544988e-05,-0.3325121668174238,-0.7197665630006089,-0.9816014107183487,0,2
10,-0.8838780957607903,-0.6067673996909702,-0.17567821134762251,-0.33932566969342626,2,2
11,-0.0033633775925206444,-0.4553934135884567,-0.5512181747379031,-1.279428866170218,0,1
12,-1.0801962463272765,0.19853692199660133,-0.2252498990922887,-0.9595396804037896,1,1
13,0.6055180051727143,-2.5118414504426516,-0.6766117797284203,0.5222586755480078,0,0
14,-0.707201763496615,-0.2643796638489091,-0.2554413698528448,-0.8445198281807946,2,3
15,-0.3947290241648444,0.3601870025372077,-0.9501865105992904,-1.1681094410705737,1,1
16,0.11725260186226677,-0.6148993311058087,-0.9396716166059002,-0.5907628910698913,0,2
17,-0.6978605975197536,-0.5467999654038225,-0.46005110292984114,-0.22783459858335225,3,1
18,-0.10005848447022775,-0.8396056089716221,-0.43482237581633376,-0.6630715820722642,0,2
19,-1.0105895934785811,-0.40682012299288517,-0.2539551056598235,-0.3861468722524435,2,1
20,-0.12569130972130627,-0.8056033085088828,-0.4328140240200274,-0.690200276385446,0,2
21,-0.26066607671733244,-0.7168330860765416,-0.5178958213867692,-0.46488101943136,0,0
22,-0.2276789210994905,-0.30877818064577284,-0.6159782732950507,-0.9350461929572713,0,0
23,0.1923141277735873,-1.0445763946736402,-0.9938325713040139,-0.29184888901760514,0,3
24,-0.02851647446477279,-0.4335323529462502,-0.9835063877301725,-0.6902911782583067,0,0
25,-0.7668686530686237,0.16425977447289275,-0.4928158331104257,-1.0377786093194792,1,1
26,0.03289202724238954,-0.37401868666734106,-1.0103871074342456,-0.7180578540495518,0,0
27,-0.7332967340425196,-0.0635223746361755,-0.5836435726838812,-0.6693298844164972,1,1
28,-0.18885057126109678,-0.6874120463685229,-0.639125251808861,-0.41646021472467853,0,2
29,-0.061740197244838535,-0.9170393817780629,-0.6297231633077249,-0.4668561728187875,0,0
30,0.24626622709763163,-0.6835519754994938,-0.755505633826562,-0.9240816788630423,0,0
31,-0.8178307509049914,-0.011226938737269099,-0.7693092932776531,-0.28783853293230777,1,2
32,-0.3244312806848735,-0.9218957100803664,-0.19648623822152872,-0.5731266447100324,2,0
33,-0.7809229741089716,-0.678161747636935,-0.27576236685836863,-0.33168309975289534,2,3
34,-0.19504466282016703,-0.7556526468428093,-0.6324087703384175,-0.3859808777724669,0,0
35,-0.26078357145874803,-0.9944062519978605,-0.5401200009295811,-0.22458407715213424,3,2
36,0.09239894230102191,-0.5453218578960215,-0.7907987000307672,-0.9601828560612387,0,0
37,0.18239630132215306,-0.16187633050272754,-0.7106281658367619,-1.6172845344241944,0,0
38,0.12602678783172822,-0.8259189718136879,-0.6947832911333155,-0.644843195823099,0,0
39,-0.9547376683328905,-0.4468449127324615,0.19311410984213861,-0.8281324742917344,2,2
40,-0.5957720136937269,-0.5340378652397287,-0.7380758207795239,-0.07372169542945906,3,1
41,-0.7455132307130068,-0.6795266149966541,-0.34263489195526015,-0.1562098730488365,3,1
42,-0.10888596906703507,-1.0389324018949662,-0.4929481310370897,-0.4001543197714068,0,1
43,-0.2903509370208357,-1.53830381139798,0.5130334044395487,-1.0451154142565386,2,2
44,-0.8603574921806534,-0.5796667656444754,-0.03463304474110962,-0.5214743285600987,2,3
45,-0.2771132578783347,-0.2053634664551136,-0.7923405672186731,-0.8016384577137334,1,1
46,-0.01469010664264303,-1.1167389406508181,-0.19071289872696495,-0.9412873886751929,0,0
47,-1.2957224640018994,-0.12705325425237868,-0.39113296781743223,-0.10979590044691345,3,1
48,-0.42092065412821866,0.08267182706236875,-0.9338872255232255,-0.7442343452863761,1,1
49,0.003412735442866577,-0.5639724718531329,-0.5671062148663104,-0.9409344941546347,0,0
50,-0.0899102407939184,-0.3591162652360963,-0.6579394423469394,-0.8833446410761918,0,1
51,-0.7299081041857569,0.18557868726536808,-0.6063681575260986,-1.003990303837802,1,1
52,-0.054258928731806655,-1.0604477822063465,-0.13424575874061867,-0.9783266147259315,0,0
53,-1.2063165983207065,0.3918492554983194,-0.7663687799650593,-0.3895689371431367,1,1
54,-0.39327279576471985,-0.14219633318227642,-0.5074979919359722,-0.9923671033998329,1,2
55,-0.0951660448297918,-0.779795041559752,-0.5510383954637578,-0.5504674331859689,0,0
56,-0.4596093416012478,-0.23537172972011056,-0.5200584614909214,-0.8262026093212467,1,1
57,-0.6489028017611236,-0.39677105915748384,-0.403865218811948,-0.5441946364851244,1,2
58,-0.14584480465774596,-0.27891866614924943,-0.680545193968997,-0.9433303606231476,0,0
59,-0.6775322813326115,-0.31547044281909237,-0.4118816209615068,-0.6623555279087521,1,0
60,0.19782738851903542,-1.1717992993301465,-0.505142461610525,-0.6446318184433046,0,0
61,-0.48832807238065123,0.10087440314058393,-0.9225273443681785,-0.6605406502020486,1,1
62,-0.4634336564212239,-1.1436769835695637,-0.16006461136935124,-0.1775417529662393,2,3
63,0.057001367717610274,-1.1044386199233274,-0.20942783912787521,-1.0504063214707648,0,0
64,-0.5657820350404236,-1.2679945818291076,0.1040561685286917,-0.2984934888821993,2,0
65,-0.5797037939524898,-0.1196405561500744,-0.3650731151015485,-1.0584814670748046,1,1
66,-1.0455945893946434,-0.40579950968823664,-0.33573995975880677,-0.13460440783207872,3,1
67,-0.25650522767917605,-0.42318146617152136,-0.1832908223104182,-1.5065833082506357,2,0
68,-0.05947946322931413,-0.34545455301069916,-0.574494661389725,-1.2482513389690952,0,1
69,-0.02421865982009802,-0.14571328236259473,-0.6695152815977113,-1.3618285115897457,0,1
70,-0.017956857419885175,-1.0779245317796748,-0.4565574202827104,-0.44309086221363214,0,3
71,0.18510015649846617,-0.40080355594161454,-0.6655783266739739,-1.403094942826729,0,0
72,-0.29487345452848446,-0.4626051905346854,-0.7213495801598477,-0.5113856176890488,0,0
73,-0.5505546134117205,-0.42772295751119566,-0.034053981619697526,-1.0889030462751084,2,2
74,0.4923912813634515,-0.9397039382016089,-0.8610495699404901,-0.7142448574683404,0,0
75,-0.2628097135642281,-0.09905043218890058,-0.6880762758567899,-1.0138898631776658,1,1
76,-0.19717053304128757,-0.3093133546046123,-0.9477647641837997,-0.5564572518909017,0,3
77,-0.999410699638015,-0.0800153010330309,-0.5485746213164977,-0.31277050095023173,1,2
78,-0.7820355965063748,-0.22689947535693805,-0.345406075474778,-0.7582087368579391,1,0
79,-0.24810073831248125,-0.6007651641971009,-0.3935257364370806,-0.861791550315841,0,0
80,-0.7709375909934809,0.09042311742439402,-0.3915545776862669,-0.9901204588434971,1,1
81,-0.4936381588498757,-0.8271596154360229,-0.05791286899867981,-0.7119228844956271,2,0
82,-1.1423404716508871,-0.36942680045338694,-0.24614068015959456,-0.3244317403263218,2,2
83,-0.26496493137353694,-0.6000458943911002,-0.20071183256266817,-1.0752931456245165,2,2
84,-0.19679370892723702,-0.7816326749346563,-0.21206139137732144,-0.955488787106678,0,0
85,-0.698863247064581,-0.40822710804395473,-0.6360095067294472,-0.23204822728644492,3,0
86,0.07281414298598005,-0.6385991733314518,-0.7046182816610724,-0.843665268417291,0,0
87,-0.8111250775205974,-0.26812240379229296,-0.6916905642239237,-0.16928941642308948,3,3
88,-0.6862457655447052,-0.08452464207603866,-0.29738732324603273,-0.9620562429160486,1,2
89,0.45902064521732916,-0.7650099079847839,-0.8624520159995765,-1.0017696521992505,0,0
90,0.20814253076229045,-0.8853017359342357,-0.6551352268808357,-0.7140941691867728,0,0
91,-0.1288200338294197,-0.20518426262891837,-0.5704372473125408,-1.3013250219569252,0,0
92,0.31623201917823246,-0.7241626916539768,-0.8027971125948037,-0.9028515057764271,0,0
93,-0.42273425277365767,-0.5006209799219178,-0.11306321235996974,-1.1700854628814135,2,2
94,-0.1408316588517486,-0.6783996989469445,-0.7298828840754866,-0.5647363170331268,0,0
95,-0.881583741290985,-0.21156113421000633,-0.2173068645055054,-0.7580769363079606,1,2
96,-0.8829769280116013,-0.5172230174689062,-0.6182497709819512,0.18689025184628316,3,3
97,0.045991700701318805,-0.8451361699474311,-0.24629177757186493,-1.093360787906931,0,0
98,-0.586577561086487,-0.5688820055267167,-0.17971143994363648,-0.7312875447648196,2,3
99,-0.3421055589240433,-0.7315025327347889,-0.37387504998888604,-0.6557383364145069,0,0
100,-0.5827157445679139,-1.1462525457448458,-0.5308044955611438,0.38751809203385046,3,3
101,-0.27058145961890623,-0.8813586905698738,-0.30004049884080186,-0.595400768007893,0,3
102,-0.6186693100673708,-1.2225555958638767,-0.026157279670333766,-0.15023524097516194,2,2
103,-1.1138691569436532,0.12344929636286883,-0.6437550245110107,-0.31066028320043265,1,2
104,-0.05085168746786212,-0.3991447442221019,-0.6989181017913887,-0.9301996793554193,0,3
105,-0.20414363091781623,-0.7133870513208662,-0.18592922070770002,-1.1165302112564168,2,0
106,-0.543539765899982,-0.09124980649788683,-0.8963056384991318,-0.42165807106108943,1,0
107,-0.39792545916713196,-0.32570180634684553,-0.32796957716080793,-1.0367411919948495,1,1
108,-0.898098726149585,-0.396378569897214,-0.34702487463010523,-0.3522918898642504,2,3
109,-0.4084207194635925,-0.49034653238176157,-0.5591927882271859,-0.5901927333252746,0,0
110,-0.0335672248515782,-0.9398358013285112,-0.44123495028895277,-0.6519233757334986,0,2
111,-0.5228442277038405,-0.24122524353099212,-0.8178196983884427,-0.30773167939266616,1,1
112,0.006772405513823132,-0.5752386149395614,-0.5613008891672768,-1.0608215034516508,0,0
113,0.08348236240470158,-0.6569721686237003,-0.5662812953721419,-1.0302598100022506,0,0
114,-0.8185347886942813,-0.5198020333089242,-0.0646257502295643,-0.6376180335492054,2,2
115,-1.3694166157347953,-0.3551534869588883,-0.24077061069509761,0.06000947524264355,3,0
116,-0.7877585768586322,-0.13447548687439126,-0.5923528518549179,-0.4381314406126241,1,1
117,-0.44698495209660427,-0.6333221760549717,-0.1142684998086333,-0.8447665017954795,2,0
118,-0.369779174261138,-0.48625589231747596,-0.6513896430190257,-0.539900171109795,0,0
119,-0.4534061660509653,-0.471938576039491,-0.562878863496522,-0.42495753676641207,3,0
120,-0.31598539790522967,-0.03503179489293112,-1.0554497225241057,-0.5696160660852693,1,3
121,0.09696378181894899,-1.1997534844493907,0.0844197830485296,-1.4011040239614787,0,0
122,-0.45149925966807775,-0.4924589839887652,-0.19147631195909814,-1.1019344371315305,2,2
123,-0.7686081409870005,0.5687049210259985,-0.9488832156460795,-0.8949030985341069,1,1
124,-0.44999406007689424,-0.42777102606726536,-0.3301493182999661,-0.8377893910532951,2,0
125,-0.09450383749769908,-1.450095445793579,-0.3310183455613667,-0.21831949125416833,0,2
126,-0.9672237926119762,0.15152866857744351,-0.8121407541180704,-0.3518512590274887,1,0
127,-0.7083805266618021,-0.21347297833866996,-0.6228215710482385,-0.46043398737873464,1,0
128,-0.5996452521579574,-0.5677684616214127,-0.2286148402694439,-0.6451949355974501,2,0
129,-0.9169961382010432,-0.7730068912151058,0.01321081333786589,-0.47049751289107755,2,0
130,-0.8049263351080964,-0.24319530913418086,-0.6280372836130748,-0.217499802172191,3,0
131,-0.5128978302904259,-0.3889632240522376,-0.38146112230084017,-0.6949111849261894,2,0
132,-0.5440285841486335,-0.4283193708306869,-0.5944417693620487,-0.37768029622637783,3,3
133,-0.3257698375489866,-0.657954947615456,-0.10199733756950824,-1.1788402823700284,2,2
134,-0.3371406773150602,-0.41450464964013156,-0.7871985792455827,-0.3760711349109438,0,1
135,-0.05221138748153309,-0.7728927843199975,-0.5623832357153259,-0.5653844039016948,0,0
136,-0.20388356447279682,-0.48102452255295586,-0.4951736673516786,-0.8413906576997439,0,1
137,-1.0326033296428612,-1.0482231170828133,-0.10629203912668767,0.2301356448398556,3,3
138,0.30162894974727555,-1.0664739158608203,-0.4414338704377745,-1.178023650963048,0,0
139,-0.8606672513139573,-0.911386165624096,-0.3599503196955735,0.23226923592609217,3,3
140,0.2530117948742952,-0.6445807633357874,-0.7277870037688863,-0.9489473668561325,0,0
141,-0.44604134668065465,-1.2161748604476943,-0.013561591156245223,-0.326266480123248,2,2
142,0.46882284020506787,-1.2332267407999447,-0.625730167489084,-0.8809018407870861,0,0
143,-0.5897065577815981,-0.9423136160092614,0.0022481310878196825,-0.6076068886724014,2,3
144,-0.40573225925026923,0.2464977555809652,-0.7548648579503776,-1.2146233988097408,1,1
145,-0.9589893211559112,-1.0220247788373895,-0.12343787756037028,0.13192086852691698,3,3
146,-0.34350067086761826,-0.12377464306248531,-0.6660069192801308,-0.9088494218916074,1,1
147,-0.492875045865112,-0.797893833733244,-0.72557508811918,0.15849893847060081,3,2
148,-0.5414525284500398,-0.16537085283759168,-0.6810371128929738,-0.601105837435475,1,1
149,-0.4410334438657516,-0.3103533461657805,-0.6488086504148352,-0.5769196057671686,1,2
150,-0.5953895075902241,-0.8080828056406028,-0.18705137958419793,-0.4797630074866283,2,2
151,-0.4451262082573897,-0.20807342864987577,-0.5363746658765185,-0.9121599067953008,1,2
152,-0.2519926498445155,-0.35110092410582006,-0.8490600926766354,-0.5801665834044256,0,0
153,-0.1531321285874132,-0.908161145798509,-0.5266262904731446,-0.3804966887497594,0,1
154,-0.18678391000757388,-1.1786528867543322,-0.416605442359606,-0.25171418500027254,0,2
155,-0.3880192642020912,-0.31442767942654154,-0.6580702816239252,-0.6774896642526269,1,2
