,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
DirectPBLN005,-0.18170121,0.011495605,0.9213793,0.81530935,0.42638138,1.2245473999999998,0.3692856,1.3942542,0.21473072,0.5984716,0.51643574,0.31994408,1.0194865,-0.51647097,0.80453885,-0.13147181,-0.49432328,1.3682168,0.047149748,-0.47724012,0.7893312,-2.7819495,-0.18141893,-0.20592327,0.2659196,0.22789264,-0.5833549,0.13933237,-0.22413132,2.2982563999999996,1.1076479,0.6942581
DirectPBLN222,0.18894695,1.4772534,-0.100240156,1.1905959,3.2271050999999997,1.0763419,-2.0478796999999997,1.0191199,-0.2640307,-1.2528311,0.8310081,-0.5404456999999999,-0.47384572,1.5397636000000001,0.42851388,0.18974636,1.0952796999999999,0.10375869,-1.2872832,-0.17899549,1.4877231000000002,-0.23326665,0.9029394000000001,-1.3486178,-0.3485744,0.5655121999999999,0.39569473,0.8198732,-0.31255279999999996,-0.93121856,-0.35504973,-0.52678406
DirectPBLN275,1.4105002,-0.026086822000000003,-0.58073807,-1.9198488999999999,1.2819543,0.99797976,-0.5870804000000001,0.34892392,0.53409237,0.19837081,-1.3853588,-0.76748025,-1.5882299,0.3266297,0.37203786,0.19563347,2.1143231,1.5660037,-0.72895765,1.0199506999999999,2.0732584,1.2013398000000002,1.9584563000000001,0.2574471,0.1885181,0.014023363999999998,0.21213496,1.2282983,1.133,0.0012715608,-0.91818565,-1.4597802
DirectPBLN306,0.85384315,-0.9187591999999999,-0.9746857,-0.2025156,0.9898416999999999,0.9370794,-0.050481707,-0.09373751,0.35626040000000003,1.6410427,-0.55585366,-0.19808826,0.30290900000000004,0.6181305,0.73999614,-0.062335222999999995,-0.56407475,-1.0124122,0.50380623,-1.0484703000000002,-0.16089295,-0.24471283,-0.26604965,0.12153281,0.056295455,-0.65232724,-0.5744081999999999,-0.10554259,-0.47284615,-0.09600492,-0.2071236,-1.1634153
DirectPBLN366,0.47680320000000004,1.0978677,0.028120995,-0.045627713,-0.45866287,2.0492063000000003,0.81534034,1.3060851,-0.30670103,-0.24548852,1.3261981000000003,-0.48730597,-0.053694427,0.028289943999999997,-1.4104376,0.43991333,2.932784,-0.24105756,-0.015016928,0.98401743,1.1696918,1.1584222,0.9701805,1.12849,0.43190995,-2.1017807,0.8803989,-0.43246660000000003,-0.59911966,-0.43098205,-0.5697452,0.1219461
DirectPBLN334,0.87869036,-0.30460566,1.1593571000000003,1.938968,0.13670823,-0.28884673,-0.20746094,-0.32081932,-0.70703626,-0.9460014000000001,-0.8307334000000001,-0.23723504,-1.0474440999999999,0.60586053,-0.14952405,-1.1938868,0.67926556,-1.3173747,-0.7014508,0.30865616,0.01743783,0.6608438,-0.48648387,-0.30861209999999994,1.7943103,-1.5420040000000002,-0.2754743,1.2117655,-0.041666895,-0.3010917,-0.15061909,-0.59451234
DirectPBLN037,-0.22978035,-0.49194620000000006,0.6753714,-0.36187133,-1.9743157999999998,0.5388502,1.3253416999999998,0.8481045,-1.2603773999999999,0.2636106,-1.2759922,-2.4827569,-0.86225915,0.32611656,-0.8162279,1.6511198,1.9469357,1.0493188999999998,0.29197195,-0.5909184000000001,-1.1500895,0.20772094,-1.5480093000000001,0.37133372,-0.21244021,-1.5620507,1.3719568000000002,-1.3961828,1.4768221000000001,-0.12277053,2.3510717999999997,-0.45093948
DirectPBLN344,-0.031279713,1.7810186999999997,1.063664,1.5649366000000002,1.4383321000000002,1.2937571,-2.1586907,0.13600777,-0.47800547,-0.81311345,-0.1341704,1.6320398999999999,0.8866296,0.69242585,0.88216287,-0.80897343,0.52066225,0.44043726,-0.07221094,-0.24487221,-1.0728186000000002,0.81123376,1.0852098,1.3016996,-0.7271574000000001,-0.73031265,1.474999,-1.071135,2.0563796,-0.20624974,1.7231046000000003,0.68681014
DirectPBLN295,-0.5956103,-0.3718605,-0.5138523,0.41398704,-0.31442583,-1.3974845,1.2742069,0.42505836,0.3784631,-0.7706099000000001,-0.0068695545,0.18525195,0.03417158,0.20387617,-0.17863022,1.2476798,0.77436095,-0.77443504,-0.25356963,0.2768288,-0.65159994,-1.1012629999999999,0.21807763,-0.38603953,0.24983989999999998,2.4945288,-1.2096658000000002,-1.5003669,0.5794879,1.0876513,0.29582614,-1.4831108999999998
DirectPBLN087,0.8698591,1.2676120000000002,1.106919,-0.30299172,-0.082345486,-0.9413036,-1.5619319999999999,0.60485005,-0.6811056,-1.9124386000000002,1.441302,-0.13392583,1.4218289,-2.5013056000000002,0.61718404,-0.23699313,-0.25802153,1.8546494999999998,1.3322732,-1.5475627,1.3918777,-0.8900786,0.037226677,-1.5095747,0.28122056,-0.6668476,-0.5492539000000001,1.2353878,-1.9706956000000002,0.7238239000000001,0.15538251,0.10247709
DirectPBLN106,0.5213385,0.95583415,0.22712868,-0.28570735,-0.47801992,0.30975428,-1.3642017,1.6283938,2.0334013,0.9923898999999999,0.92408425,-0.36640155,0.7774169,-0.85131,-0.13876139,-0.5845778,1.225417,0.28429693,-0.9305065,-0.7247569,0.6886904,0.25655967,0.38171226,-1.1679509,-0.6404262,-1.7943323,0.35162982,0.20508583,-0.46718818,1.0735096000000002,-0.006922066,1.1534023000000002
DirectPBLN261,-0.50909996,1.9760813999999998,1.2341214,1.1577846999999999,1.1086584,-0.52785206,-0.23816693,-0.5310271,-0.5858361,-1.3105395,-0.37645963,-0.9054905999999999,1.3722893,-0.734951,0.7366193,-0.38642326,-0.44655302,0.025808603,-0.6743455,-0.14560539,0.034116417,-2.1299607999999997,0.8001746,-2.0743956999999997,0.54599917,1.6052141000000002,0.10632363,-0.72998923,0.087292016,-0.10749389999999999,-0.52912396,-0.8354954
DirectPBLN244,2.492354,1.4101238,0.91383487,0.8660456,-0.1722955,-1.4594116000000001,1.378674,-0.35234496,-0.66007596,-1.3315411,-0.30322853,-1.126263,0.6198399,-1.1945193,-0.036647856,0.6451683000000001,-0.2833988,0.08068462,1.3086818,0.3378064,1.5142058,-1.0861237,0.26138908,0.77908146,-0.7019568,0.9953771,-0.9235411,-0.12078887,-0.9068754000000001,-0.5099611,1.2665449,0.15336762
DirectPBLN242,-0.40355068,2.2224195,-0.21253783,1.2693753,0.007095538,-0.7015288000000001,1.5573248,0.5855204,-2.1339702999999997,0.40754706,0.17667678,-0.12005928,-0.56147754,0.20935681,1.0962893999999999,-0.94123936,0.06768187,1.2761478000000002,-0.13860652,-0.60625434,-1.3057823999999998,-1.4348551,1.2337615,-0.80626535,1.7011247999999999,-0.85355,0.65296847,1.7640313000000003,0.34001076,-1.146324,0.40703222,2.0323098
DirectPBLN083,1.8261526000000001,0.14724919,-1.5797473999999998,-0.825722,1.6590824,0.34124988,1.0128974,0.25398278,-0.40153920000000004,0.3165334,-0.09098592400000001,-0.29973155,0.5761607,-1.1378224,0.26584923,0.45186526,0.5430564,0.36522314,1.0670283,-1.5046525,0.25694364,-0.28509906,1.7415545,-2.0894003,0.9732228,-0.9457317,0.6085019,0.9035015,1.6288433,-0.29505762,-0.73577917,-1.7541381999999999
DirectPBLN243,1.1542983,-0.69804174,-0.91602576,-0.6222501,0.8152374,-2.2064703,-0.05720835,-1.1923728,0.6207630999999999,-0.88784844,0.57331157,1.4964358999999998,0.15121688,0.60423696,0.39730552,0.6841282,0.84984374,-1.0209576,1.3057426,-0.099760294,-1.5789118,-1.8724171000000003,-1.4167196000000002,1.1794643,1.8335546999999999,0.6239805,-0.35705006,-0.799135,-0.75329316,0.08641864,-0.7802214,0.40559912
DirectPBLN371,-0.6948234000000001,1.1933796,1.3746551,0.9762964,1.5312485,0.64559513,1.7494879,-1.7672458,-0.49964899999999995,-0.74580383,0.42306355,1.3516308000000001,-1.1988006000000002,-0.67180455,-1.0080683000000001,0.21719779,-0.4842785,-1.3313806000000001,1.276926,0.34475544,-2.4969885,0.04354267,-1.5227411,-0.63085717,0.4337303,1.0641459999999998,0.083155245,0.28045613,0.09576813,0.43566793,0.19691819,0.0022288263000000003
DirectPBLN109,0.937052,-0.36190754,0.3737709,-1.9754517,0.99718595,0.20859915,-0.4192844,-0.91016364,-0.6562768,0.23702152,0.54452074,-0.22392417,-0.01939027,0.20096248,-0.8304454,-0.17289656,0.53989875,-0.23386285,0.32331129999999997,-0.43351778,-2.055828,-1.6318834999999998,-0.9543731,-0.94707835,0.52361965,-0.28115466,-0.4463061,-0.25128707,0.45010805,0.31250906,0.28105240000000004,2.3438982999999998
DirectPBLN323,0.7737304,-1.089241,0.8349216,-0.60002357,0.7022686,-1.6941116000000003,1.6667596000000002,-0.35947007,0.22549403,-1.0462420000000001,-0.39185816,-1.057498,0.13482738,-1.404534,0.49249490000000007,-0.47081956,-0.22291693,-0.35751998,1.2952404,-1.1960552,0.68188083,-0.32320255,0.8673481,-0.8309646999999999,0.054763556,-0.5470659999999999,0.85264367,-0.21614796,1.6311004999999998,-1.5367845,-0.3822137,-0.83447766
DirectPBLN107,-0.0812749,0.019530535,0.03682226,-0.23671544,1.9847808,0.9815723,0.47461396,1.1309661,0.6831705,0.44445193,-0.6380706,0.70013404,0.48359040000000003,-0.7399453,-0.11781755,0.37920496,-0.32221028,0.24843808,0.8780443000000001,-0.056648433,0.22307241,-0.21638608,0.6965139,0.718518,1.7309021,-0.23649058,-1.2958281999999999,1.4327211000000002,0.8719573,0.9014341999999999,1.3566029,0.14208052
DirectPBLN074,0.26919657,2.3271637000000003,-2.1247025,0.1403679,-0.16842467,0.8792228999999999,0.07402974,0.6978513000000001,-1.1353,0.9000776,-0.025560819,-1.050111,-0.52008647,-0.9702698000000001,0.12326294,-0.74505985,-0.07165432,0.452496,-0.76982576,0.43450767,-3.0304408,-0.043809764,-0.8832532,-0.02692926,-1.0676107,0.8030388,-0.6691774,-1.6848553,1.607221,-2.8311682,0.9384403,-0.2626735
DirectPBLN305,0.84366673,-0.024580121,1.7044979,-0.782601,-0.044653118,0.6861520000000001,-0.7566801,0.5346361999999999,-0.31978038,0.20673293,-0.9914106,0.6797303000000001,-1.0979033999999999,0.61385643,-0.8481261999999998,1.1414862,1.0678207,-1.8918580000000003,-0.36554104,1.8255218,-0.0035464168,-0.5219636999999999,-0.6177739000000001,-1.2495216,-1.2117799999999999,0.28249288,-1.3422476,-0.20000291,0.67060626,0.8553288,-0.22928292,-0.49896824
DirectPBLN255,-0.10347438,1.5013961999999998,0.27076715,-0.85591406,-0.036675453,0.16581473,0.8086171,0.18033788,-0.6204773,-0.22471246,0.05987388,1.2975186,-0.8471249,0.7262533,0.16823173,-0.08512458,-0.2643512,-1.3886833,0.47107705,1.0501775,0.19589436,-0.6205204000000001,-1.7773086999999999,1.2474308,0.26702183,-1.317481,0.099189326,-0.7059042,1.034184,-0.32611534,0.2819472,-0.8910733000000001
DirectPBLN090,-0.17307982,0.54719067,0.055768725,-0.06952417,-2.1050622000000003,0.50365037,0.16940826,1.7838939999999999,-0.30590147,1.3289753,-1.831836,1.5401136999999998,-1.5878931,0.48796179999999995,-0.51526093,-1.5200441999999998,0.37545097,-2.2582247000000004,0.16574025,2.7978463,-1.2989064,-0.5842477,-0.79158896,1.3810735,-1.3131251,-0.03264013,0.31983665,1.0728233,1.9261211999999999,-0.06652379,1.4757895,0.29929340000000004
DirectPBLN001,0.7447802,0.8233391,0.29891747,-0.6548440999999999,-0.17509747,0.41825402,0.32718247,0.8090129,0.83144355,-0.2029674,-0.7722085,0.24835932,-0.5463248,-1.6493676,1.4531132,0.056327134,1.4479773,0.7148905,-0.030306637,-1.3723968,-0.31119752,0.52182066,-1.5185667,-0.5231355999999999,1.3721232,-0.1929245,0.5480655,1.5829456,0.49490452,-0.66871,0.9306499,-0.8038509
DirectPBLN314,-1.4108417,-1.3059777,0.20631623,-0.9459066999999999,-0.5745964,-0.96571565,-0.1677513,0.5156595,0.21570215,0.6878321999999999,0.81380224,0.67760074,0.46507698,0.22718036,-1.641271,0.7562478,1.1810184,0.1966247,-1.132363,-1.8449566000000002,0.17695035,-1.1409665,0.3833502,0.06533483,-0.5839845,-0.8349404,1.7871968,0.44363344,0.41388416,-1.7607112,0.58059615,-0.2075417
DirectPBLN002,-1.463674,0.07478905,-0.36434105,-0.8154819999999999,1.3393504999999999,0.21821491,-0.35673872,1.2895085,-0.07053614,0.77177787,1.0275413,0.52287966,0.61428034,-0.7215713,-0.71869195,-0.20094079,-1.0699339,0.2344929,-1.2044482,0.8783198,-1.0470129000000001,1.4647529,-1.9879328,-0.35606940000000004,-0.6994264,0.93234706,-0.39279795,1.6248385,1.5938468000000001,-2.4230392000000003,-0.09848803,0.99009174
DirectPBLN099,-1.3436451,1.1217549,1.9915166000000002,0.60047877,1.0879138000000002,-0.2899512,0.38509983,-1.7722511000000003,-0.048785865,0.6284089,-0.47713628,2.5958126,-0.33347112,2.1796908,-1.5660868000000001,1.1657743,-0.78664243,0.2611594,0.7627136999999999,1.2215163,-0.062846124,-1.1172608999999998,-1.3579738000000001,1.178952,-0.5861158000000001,0.47459608,1.492319,-0.58389187,0.19796708,-1.1260709999999998,1.8031304,2.2094810000000003
DirectPBLN013,0.45551562,-0.5218510999999999,-0.1935225,1.0608537,-0.8526504999999999,0.7936076999999999,-0.3514801,0.0687601,0.25497967,-0.48495829999999995,0.24115032,1.2626115,-1.266306,0.3870813,1.4905446000000002,0.7642319000000001,-0.6277178000000001,1.0687122,1.6352316999999998,0.30608886,-0.388694,-1.169007,-2.021532,-0.11885354,-1.5020653999999998,-1.1968914,1.6654185000000001,0.033311814,-1.6032076000000002,-0.667721,-0.17328829,0.43470174
DirectPBLN182,-0.27825233,0.8822655999999999,-0.073210716,-1.6107764,0.43636978,-0.07168987,-1.0990169,-0.5548581,-1.3870987,-0.03541255,0.8989133,0.42850822,0.38431224,1.0075147,0.15138105,-0.27818665,0.7935522,-1.5654639,-1.127362,1.123193,0.07337329,0.06542674,-0.50384665,-0.30058336,-0.7234564,1.3852619,-0.5052135999999999,0.12657756,-0.5407214,1.2826853999999999,1.0422987,0.61527145
DirectPBLN036,-0.11134225,1.9435784999999999,-2.3993192000000003,0.8189769,-1.7389221000000001,-0.6336877,2.5097966,0.39005852,0.35081434,-1.5306764,-0.6304685999999999,-1.2796245000000002,1.3907301,0.22629687,0.9930321,1.0576905,0.8185089,0.57795674,1.0839067,-0.31303638,-0.2327612,-1.1735909,-2.1678205000000004,0.055196345,1.2162825000000002,0.018228292,1.2496764999999999,1.878611,0.6024082,-3.0130044999999996,3.092435,0.83192134
DirectPBLN056,0.61979693,-0.49594408,-0.026799977000000003,-0.20980123,-0.57413566,-1.7325199,0.46947536,0.5126003,-0.7471285,0.24877763,0.13538599,1.0019068000000002,1.1833006000000001,-0.6982864000000001,0.019529462,-0.06788277599999999,0.5891706,-1.4247598999999997,0.059618235,-1.5377976999999998,0.7284531999999999,0.64843595,0.7692963,-0.37482659999999995,0.40152183,-0.88929844,-0.039771445,-1.5355701000000002,0.07299974599999999,-1.8483074000000002,-0.78095734,-0.18503931
DirectPBLN231,-0.0075607635,-0.40018016,0.37773898,-0.6479241,-0.12951973,-0.9059647,0.767997,0.6417154,0.101910755,-2.7792375,-1.3487463,-0.097721234,-0.48421913,0.014790311,0.23905924,0.870467,-1.3693547,2.8143752,0.72648054,-0.43872,-0.016175538,1.0978303,0.3838422,-0.36854282,0.9688034,-0.86661327,0.8393889999999999,1.1320903,-2.2078562,-0.061081395,-0.24127242,0.20605125
DirectPBLN264,-0.0005173981,0.8406665999999999,0.57240593,-0.42929813,0.5559515,0.19026074,-0.60764724,-0.98277533,0.27323225,-1.108808,-0.4697554,0.99206996,-0.1809988,0.059346974000000004,0.55932134,-0.31881735,0.78546137,-0.4177701,1.4156668,-1.2347093,0.20357913,1.8810837,1.6709621,-0.08950281,0.6813486,0.49827805,0.445841,-0.48762375,-1.3109756000000001,-0.952045,0.43603128,0.9992353
DirectPBLN105,1.6661553,-0.5583395999999999,-0.36410929999999997,-0.7985285,1.4264348,0.7718223000000001,-0.42517516,0.50863254,-0.16434949999999998,-0.9432653,1.0318515,1.6059174999999999,-1.0350342,-1.1826940000000001,1.2069527,1.4726446000000002,2.8670392000000002,-1.1662424,-3.1526117,0.9254235999999999,-0.75594276,1.1421700000000001,-1.386371,0.49818426,-0.48797809999999997,0.8330940999999998,-0.8612198,-0.8918351000000001,0.45222986,0.33606422,0.59478354,1.064749
DirectPBLN241,-0.28378075,2.0584712,0.29513812,-0.58033866,0.89460313,0.5148795999999999,0.5314699,-0.9224361999999999,-0.25699237,1.2538568,-0.56013334,0.013329901000000002,-2.673254,1.0917643,0.3588789,-1.136039,1.0725528999999998,0.9785497999999999,0.7096469,-0.7903593000000001,-0.20349109,-0.57073414,-1.4987535,-0.098231524,-1.3307437,0.58501357,-1.5855201,-0.025853723,0.85331106,-1.3384953000000002,1.1166321000000001,-0.6866023
DirectPBLN251,0.6372514,0.8319198,-0.14039445,-0.8289622999999999,1.7314932,0.19477773,-1.1623218000000002,-1.9104942999999999,-0.5671923000000001,0.81706977,1.1573079,-0.47779676,-0.30039614,-1.1993733999999998,1.4049174,-1.023458,0.14018115,-1.0167508,0.3978771,-0.6474414000000001,0.29063123,-0.16996837,1.4113505,1.1453764,0.508095,2.1951327000000003,-0.5263121000000001,-2.2118870999999998,0.7950315,0.26725292,0.70076203,-0.10206151
DirectPBLN221,-0.8881988000000001,1.2308598,-0.48855194,-0.5352873,2.3799080000000004,1.5053356000000002,-2.040811,0.97055364,-0.9365078000000001,0.92137194,-0.6151588000000001,-0.0076708793999999995,-0.3354475,0.70180905,0.5857741999999999,1.6180362,0.9807533000000002,-0.63019574,-0.4962352,-0.31915659999999996,0.14123228,-1.0497887,0.77771825,-0.4061489,-0.23681498,1.7642423999999999,-0.321471,0.5295816999999999,0.32534835,1.0066116,-1.7075977,1.4826538999999999
DirectPBLN126,-1.8349544999999998,1.2215388,0.23932825,-1.3236442,-0.15516089,-0.60715175,2.1509438,-0.38290253,0.56576407,-0.7840781,-0.5555989,0.94302046,-0.80782646,-0.88060826,1.4438263999999998,0.58856297,-0.10302064,-1.3429255,1.7028186,0.21649167,-1.6991683999999998,-2.3833616,-0.48993742,1.6964976999999999,-0.18277842,0.43283588,-0.75237036,0.56343555,-0.10413563,-0.8336796000000001,1.0538995,-1.3098101999999998
DirectPBLN313,1.5394902,0.7474334,0.4100637,-0.44631708,1.7057052,-0.090893894,-0.022954166,0.24484116,0.30562067,-0.8202135,0.6424133000000001,-0.6486297,-0.011860084,0.27987793,-1.1993886999999999,0.7764095,0.9894921999999998,0.41931516,1.0508151000000001,0.06525254,0.11442873,0.77097934,-0.49663332,-0.48761338,0.6652551,-0.1939109,0.7090154000000001,0.43429717,-1.1821795,-0.074692845,0.53017116,-0.36956376
DirectPBLN213,0.12367265,-0.5404812,0.78013736,0.08596797,0.57486284,-1.2390741000000003,-0.6502292,-0.70870554,-1.5067177,-0.57752794,-0.8469155,1.2294053999999999,0.6482838000000001,-0.011077076000000002,-1.2990566000000001,0.48879203,-1.023145,-0.77978945,0.54341155,0.4754538,-0.5114135999999999,0.41366840000000005,-0.378038,-1.2021526000000002,0.14527072,1.4224842,2.022407,0.51394486,-1.0902412000000001,0.23984055,-1.7142156000000002,-0.18140586
DirectPBLN094,0.21946535,-2.7333071,0.42052633,1.5398056999999998,-2.058384,-1.3856585,0.87754476,1.6248643,-0.061828285,0.72439116,0.82903564,-1.4647534,2.132269,-0.253404,-1.7052956999999997,-0.23886192,-0.21705425,-0.70934826,0.27459190000000006,0.47937453,-0.57550144,-0.3398156,0.3321554,0.5253194,0.26169628,-0.9167359,-0.004105784,2.0659213,-1.5742439,1.3136274,1.8026931000000002,0.19974083
DirectPBLN211,0.6157901,-1.9560843,0.22148785,-1.6555947,-0.60768914,-0.20853174,1.1606731000000001,-1.7423446,-0.48046145,1.8449939999999998,0.3820272,0.7793081999999999,-0.35053492,-0.13294452,1.1585083999999999,0.3470512,-0.46255666,0.49201977,0.49320158,0.13266662,-0.8998655999999999,-0.28774762,0.24925274,0.81179667,-0.0902292,0.5579017,-0.25015044,-1.3195568000000002,0.44075600000000004,1.6163716000000001,-0.38164312,-1.6027731
DirectPBLN336,0.030363202000000002,-1.993516,-0.56852096,0.1970954,0.19413748,0.7403877,0.84943056,-1.0831368000000001,-0.05738479,-1.397118,0.39518672,-0.60239995,0.9337481,-0.62441355,-0.4662981,-0.75496614,0.04039693,1.6854243000000002,-1.1563902,-0.79172313,0.6295241,-1.8042201,-0.32581633,0.7965978,-0.77175236,-1.5772021999999999,-0.46446040000000005,0.37223846,-0.27622947,-0.94843143,-0.52274257,0.22751814
DirectPBLN356,0.21278086,1.1672955,0.24203905,0.75498176,0.28277907,-0.21982855,-0.5380819,0.45199570000000006,-1.2876193999999999,0.40874326,-1.9827526999999998,1.0986627,-0.08634627,1.5693464,-0.36341515,-0.13026533,0.08848083,0.47037077,0.9227661,0.20333159,-1.3300453,1.8151283999999999,1.0248424999999999,0.20578128,-1.3206098,-0.30801353,0.8430310999999999,-0.13557607,1.7030150000000002,1.8218019,-1.6013036,0.9260616
DirectPBLN357,-0.53828406,0.7756895,0.12478611,0.44497102,0.87764513,1.4475131,-1.3039421,0.88056433,0.96003544,1.3551971,-0.23646322,1.8708868000000003,-1.0432799000000001,0.85138845,0.30874225,0.021843702000000003,-1.1942598999999998,-0.79438764,-0.0021045804,-1.07835,-1.1439276000000003,0.7963951,-0.5490109000000001,0.22408858,0.79098487,1.8806875,1.5991023000000002,-0.625821,0.57563794,-0.45416814,-0.46649268,-2.2945518
DirectPBLN248,-0.10553133,0.031964496,0.42674768,-0.38075376,2.1076798,-0.83406425,-0.9939568000000001,-1.3669286,-0.16249269,0.29972768,0.7617691999999999,1.1078688,0.93725765,-1.8798201,0.007749289300000001,0.055340424000000006,1.1932826,-0.14328656,0.7862384,-0.48880569999999995,0.37645376,-0.0048715845,0.11565161,0.12857839999999998,0.15842956,0.7752651999999999,-0.35308063,0.678308,-1.1063105,0.29009023,-2.2950892000000005,0.15839797
DirectPBLN176,0.49845067,-0.4318857,1.4181126,1.2670063999999999,-0.78389335,0.46876448,0.99928534,-0.67979276,-0.26686618,-0.41285673,-1.3204228999999998,0.22586173,-0.5706097,1.2237833999999999,0.9604864,0.5711151999999999,0.47059828,-0.8299065999999999,-0.7114429,-1.1907825,-0.47684968,0.40634736,-0.09671517,0.5821298,1.5779839,-1.2453676,-0.50292504,-0.5507928000000001,-0.7628195,-0.84863216,0.51312,1.8252482
DirectPBLN237,1.242672,-1.2335463,-0.1417148,1.0000008,0.09335202,-0.0628697,0.7923378000000001,0.23011935,0.695603,0.4606691,0.72844815,-0.591705,1.666521,0.08653857,0.87538683,-1.9429957999999998,-0.45718336,-0.13827184,-0.25306147,0.6897079,-0.12590837,3.1786757000000003,1.3112534,0.98116326,-0.29422718,-0.85554326,0.5452745,-0.9508669,-0.04784693,-0.6945299,-1.0410118,0.37112167
DirectPBLN341,0.25580144,1.302537,-0.9922868,-0.29618114,1.5025169,0.4650031,-0.9574785,-0.68949294,0.20824999,-0.10261097599999999,-1.4877185,0.33525559999999993,0.63933086,1.4462184999999999,0.5322925000000001,1.8266098000000002,0.7638168000000001,-0.20298404,-0.51908565,0.92274135,-0.47274137,1.4915555,-0.16107833,-0.72601545,1.0102520000000001,1.4959306,-2.3929433999999996,1.7502465,1.1830851,-1.5624653999999998,0.7354015,-0.76046044
DirectPBLN189,0.43924030000000003,1.5951117,-0.9933255,0.16537964,0.64001507,0.2640008,0.16480717,0.12185156,0.68133473,0.7509591,-0.9670001,-0.98154813,-1.1512471000000002,-0.99225575,-0.027688637000000002,-0.25483376,1.0577302,-0.42038327,0.66840756,0.7098715,0.3347281,-1.61772,-0.5846920999999999,0.25280064,-0.35234967,0.36211318,0.46830118,0.8723751000000001,1.0701903999999998,0.044948503,-0.35008538,-0.7576039000000001
DirectPBLN354,-0.82898843,-1.492301,0.84006095,-0.6120403,1.0426564,-0.3781115,-1.4813610000000001,-0.16414946,-0.38286582,0.3926608,1.2503301000000002,-0.7461508000000001,0.13601604,0.22348893,0.17449927,-0.82863045,-0.9689177,-1.573632,-0.5705794,0.48586848,-0.5986321,-0.48452026,1.6832161,-0.95196986,2.033371,0.43464276,-0.5133626,0.78181237,0.44511932,1.2559174,-0.7938384,0.6957376000000001
DirectPBLN024,1.3895198999999998,0.5169304,-0.42193985,-2.317391,-0.16746186,-0.17273029999999998,1.2894202,-1.6923119,1.3287247,-0.5161701,-0.008014232,-0.101040214,-0.67569387,-1.3793476,0.5692736999999999,-0.05361063,-0.17581227,0.78139615,1.4087031,-0.23056105,-2.0009286,-0.97847784,0.7573494000000001,-0.7244225999999999,-0.85911506,-1.1743128,1.7250462,1.3933055,-1.5200298,-1.3116164,1.151669,0.31572288
DirectPBLN150,0.36680797,-0.68991816,-0.4509182,0.75317675,1.5721847,1.2914583999999998,-0.33298779999999994,-0.9972234000000001,0.9063846999999999,0.36404407,-0.27147925,-1.9999851999999998,-0.21301273,-0.7653462,0.2715259,-1.6018066,-0.32128733,0.16698612,-0.33083466,-0.56262153,2.005236,1.1795535,1.1973438,-0.60472566,-0.3839755,-0.9195324,-0.5740462,1.8578028999999998,-0.18451783,-0.34501824,0.31517422,0.56530726
DirectPBLN300,0.5598774000000001,-0.45599140000000005,-0.13883114,0.64570236,-0.84270763,2.5575707000000003,2.3330097000000003,-1.1316766000000003,-0.28074947,-2.2690243999999997,0.7387819,0.568597,0.60581195,-0.29690555,-0.027688965,-0.38740674,-0.7762498999999999,0.8746086999999999,0.5355675,1.0658287,0.4099957,-1.7682528000000002,-0.5757545999999999,0.055115223,-0.21364431,-0.012480915,-1.1650673999999999,0.035553515,-0.40245652,1.6910827000000002,0.34687406,-0.74444234
DirectPBLN166,0.5302972,1.0626243,-0.76981694,-0.5056413,-2.0959849999999998,0.06250891,-0.8157319000000001,-1.0712332,0.16804786,0.51451665,0.079324126,-1.460482,2.5969037999999998,-1.3325945,-0.42151865,-1.1620883999999998,-1.7652377000000001,1.2861444,1.1326898,-0.48621923,0.3518206,0.93715847,0.17604327,-0.58430445,-0.65346307,1.4105735000000001,-0.8736700000000001,1.1080518,-0.20428124,-0.17495686,-0.7252965,-0.7986359000000001
DirectPBLN072,0.9350848,-0.7742066,0.09309897,-0.06706256,-1.2766981000000002,-2.6514759999999997,0.42871213,-0.9003581,-0.86650485,-0.67253876,-0.41985329999999993,-0.88416284,-0.32447797,0.45874134,-0.43968138,-0.7653840999999999,-0.37520403,-2.6169995999999998,-0.33363092,-0.54760313,1.7776676,0.19057639,0.66786593,-1.6416651999999998,-0.71437347,-1.1526667,-0.9004498,0.39764392,-0.34733346,1.3488833999999998,-0.9622171999999999,2.948429
DirectPBLN124,-0.29121292,1.2990965,1.6898571,-0.36272883,-1.5972809,0.7150575,1.7026044999999999,1.4126375,0.41730500000000004,1.065148,0.90272176,0.101998344,0.6887807,-0.33432442,-0.071911365,-0.46331516,0.36980456,0.49355012,-0.18148911,1.0339615,-2.915689,-0.24939007,0.57312727,-0.96440685,0.2982158,-1.7165784,-1.1071631000000002,-1.6142082,0.30280423,0.18170179999999997,1.3388870000000002,-0.028695889
DirectPBLN236,-0.49636066,-0.8738727,0.7656116,-0.6388705,-0.9398247999999999,0.23578969,-0.16685686,0.49971163,-0.5851005,-1.1481378999999998,-0.76102036,-0.9646519,1.1534171,-0.3620983,0.19631517,0.22271812,-0.09006470400000001,-1.4890753,-0.58805597,0.16096088,0.31498256,-0.47340384,0.43031179999999997,-1.9339821,-0.21712598,-0.5198437,0.8808200999999999,-1.1731697,0.69870013,0.46030200000000004,-1.2903177,-0.51732254
